Employee_ID,Company,Department,Role,Age,Salary,JoinDate
118812,TCS,Engineering,DevOps,60,66631,28-07-2345
118813,TCS,Finance,PM,47,10172,29-07-2345
118814,Wipro,AI,SSE,35,40627,30-07-2345
118815,HCLTech,Sales,PM,36,140604,31-07-2345
118816,TCS,IT,BA,38,82022,01-08-2345
118817,Wipro,Finance,PM,21,91580,02-08-2345
118818,Wipro,IT,QA,31,120016,03-08-2345
118819,Wipro,AI,BA,53,75409,04-08-2345
118820,Infosys,Sales,PM,42,138961,05-08-2345
118821,Infosys,AI,BA,50,116663,06-08-2345
118822,HCLTech,AI,DS,21,65847,07-08-2345
118823,Infosys,IT,QA,35,127255,08-08-2345
118824,HCLTech,Finance,QA,43,124816,09-08-2345
118825,Infosys,HR,SE,39,148439,10-08-2345
118826,HCLTech,HR,PM,35,44798,11-08-2345
118827,HCLTech,Cloud,SSE,46,18846,12-08-2345
118828,Infosys,HR,BA,28,102931,13-08-2345
118829,Wipro,Finance,QA,56,70808,14-08-2345
118830,Wipro,AI,SE,45,12687,15-08-2345
118831,Wipro,AI,DS,58,87391,16-08-2345
118832,Infosys,Support,QA,27,65018,17-08-2345
118833,HCLTech,Finance,SE,48,33909,18-08-2345
118834,TCS,Sales,BA,59,39192,19-08-2345
118835,HCLTech,Cloud,SSE,39,57293,20-08-2345
118836,TCS,AI,DS,51,108286,21-08-2345
118837,Infosys,IT,SSE,47,32210,22-08-2345
118838,TCS,Support,DevOps,24,27233,23-08-2345
118839,Infosys,Engineering,QA,46,111539,24-08-2345
118840,TCS,Engineering,SE,29,34206,25-08-2345
118841,TCS,Support,DS,37,75800,26-08-2345
118842,TCS,Sales,SE,35,141907,27-08-2345
118843,Wipro,IT,QA,52,48060,28-08-2345
118844,Infosys,Engineering,PM,37,91284,29-08-2345
118845,Wipro,Cloud,QA,30,106356,30-08-2345
118846,HCLTech,Support,PM,39,86606,31-08-2345
118847,TCS,HR,DevOps,60,97073,01-09-2345
118848,HCLTech,Engineering,BA,52,92060,02-09-2345
118849,Wipro,Finance,DevOps,25,131417,03-09-2345
118850,TCS,Engineering,QA,40,101431,04-09-2345
118851,Wipro,Finance,PM,59,135763,05-09-2345
118852,TCS,Finance,PM,46,12825,06-09-2345
118853,HCLTech,Support,BA,30,48364,07-09-2345
118854,Wipro,Sales,DevOps,24,73368,08-09-2345
118855,HCLTech,Cloud,DS,56,147380,09-09-2345
118856,TCS,Finance,PM,43,74283,10-09-2345
118857,Wipro,HR,DevOps,35,140579,11-09-2345
118858,Infosys,Cloud,DS,33,16540,12-09-2345
118859,Infosys,Cloud,QA,53,117993,13-09-2345
118860,Infosys,Engineering,DevOps,40,56425,14-09-2345
118861,Wipro,IT,BA,30,68301,15-09-2345
118862,Infosys,AI,SSE,42,69728,16-09-2345
118863,Wipro,AI,SE,35,18629,17-09-2345
118864,TCS,HR,DevOps,51,44716,18-09-2345
118865,Infosys,HR,DS,46,138739,19-09-2345
118866,HCLTech,Finance,SE,39,16588,20-09-2345
118867,Infosys,HR,DS,56,95988,21-09-2345
118868,HCLTech,AI,BA,52,142450,22-09-2345
118869,HCLTech,Finance,BA,30,148857,23-09-2345
118870,HCLTech,IT,BA,32,142769,24-09-2345
118871,Infosys,IT,BA,31,112266,25-09-2345
118872,TCS,Engineering,SSE,21,38676,26-09-2345
118873,HCLTech,Finance,QA,54,60483,27-09-2345
118874,Wipro,Finance,SE,37,132743,28-09-2345
118875,HCLTech,Sales,SE,38,44645,29-09-2345
118876,Wipro,Support,SE,25,15010,30-09-2345
118877,Infosys,Sales,PM,28,80644,01-10-2345
118878,HCLTech,Cloud,SSE,37,145923,02-10-2345
118879,HCLTech,AI,PM,23,59504,03-10-2345
118880,HCLTech,Sales,SSE,40,136135,04-10-2345
118881,HCLTech,IT,BA,38,94937,05-10-2345
118882,TCS,Engineering,SE,30,107183,06-10-2345
118883,HCLTech,Cloud,PM,57,72351,07-10-2345
118884,Infosys,HR,DS,31,48538,08-10-2345
118885,HCLTech,Engineering,QA,57,31886,09-10-2345
118886,Infosys,Finance,QA,46,82593,10-10-2345
118887,Wipro,Sales,DS,23,133142,11-10-2345
118888,Infosys,IT,BA,36,128508,12-10-2345
118889,HCLTech,Engineering,SSE,44,15474,13-10-2345
118890,Wipro,Engineering,DevOps,59,79110,14-10-2345
118891,Infosys,Engineering,PM,44,22287,15-10-2345
118892,HCLTech,IT,PM,22,13614,16-10-2345
118893,HCLTech,Cloud,SSE,47,48671,17-10-2345
118894,Infosys,AI,DS,35,136935,18-10-2345
118895,Infosys,Cloud,DevOps,47,65115,19-10-2345
118896,TCS,Support,QA,57,98958,20-10-2345
118897,HCLTech,Support,SSE,32,45673,21-10-2345
118898,Infosys,Cloud,QA,54,100994,22-10-2345
118899,Wipro,Finance,DS,22,125786,23-10-2345
118900,Infosys,Engineering,PM,29,42632,24-10-2345
118901,Infosys,IT,DevOps,30,66848,25-10-2345
118902,HCLTech,Support,PM,26,113811,26-10-2345
118903,Infosys,HR,QA,43,81756,27-10-2345
118904,Wipro,Cloud,DevOps,58,72103,28-10-2345
118905,HCLTech,IT,DevOps,39,16283,29-10-2345
118906,TCS,IT,SSE,30,99098,30-10-2345
118907,HCLTech,AI,BA,52,129026,31-10-2345
118908,Wipro,Support,DS,27,88753,01-11-2345
118909,Wipro,Engineering,BA,32,58427,02-11-2345
118910,Wipro,Support,DS,33,73958,03-11-2345
118911,HCLTech,Engineering,DS,51,16905,04-11-2345
118912,HCLTech,Support,SSE,60,77497,05-11-2345
118913,TCS,Sales,QA,39,56338,06-11-2345
118914,HCLTech,AI,SE,27,71232,07-11-2345
118915,Wipro,Sales,DS,38,13532,08-11-2345
118916,TCS,HR,SSE,38,92372,09-11-2345
118917,Wipro,Cloud,PM,23,61341,10-11-2345
118918,HCLTech,AI,BA,23,139042,11-11-2345
118919,HCLTech,Support,DevOps,54,22365,12-11-2345
118920,HCLTech,Support,SE,42,46482,13-11-2345
118921,Wipro,Sales,SSE,30,20714,14-11-2345
118922,TCS,Cloud,SSE,39,107601,15-11-2345
118923,TCS,Cloud,SSE,29,31533,16-11-2345
118924,HCLTech,AI,SSE,58,19085,17-11-2345
118925,HCLTech,Engineering,PM,57,147955,18-11-2345
118926,TCS,Finance,DS,24,23511,19-11-2345
118927,Wipro,AI,SSE,45,95658,20-11-2345
118928,Infosys,IT,SE,31,59709,21-11-2345
118929,TCS,Support,PM,49,35001,22-11-2345
118930,Infosys,Engineering,DevOps,59,144888,23-11-2345
118931,HCLTech,HR,DS,54,87809,24-11-2345
118932,TCS,Finance,DevOps,50,133613,25-11-2345
118933,HCLTech,Support,DS,48,74060,26-11-2345
118934,TCS,Support,BA,51,36901,27-11-2345
118935,Infosys,Cloud,BA,40,25568,28-11-2345
118936,HCLTech,IT,SE,40,68355,29-11-2345
118937,HCLTech,AI,QA,31,76763,30-11-2345
118938,Infosys,Support,QA,30,96560,01-12-2345
118939,Wipro,Engineering,PM,60,52797,02-12-2345
118940,TCS,IT,QA,38,21202,03-12-2345
118941,Wipro,Sales,BA,37,102008,04-12-2345
118942,Wipro,Cloud,PM,44,56914,05-12-2345
118943,Wipro,Engineering,SE,40,92923,06-12-2345
118944,Infosys,Engineering,SE,24,97097,07-12-2345
118945,Infosys,Cloud,SSE,39,136491,08-12-2345
118946,Infosys,HR,PM,41,42123,09-12-2345
118947,TCS,Engineering,SE,27,88312,10-12-2345
118948,Wipro,Finance,DS,39,16600,11-12-2345
118949,Wipro,AI,DevOps,40,28640,12-12-2345
118950,HCLTech,Cloud,QA,33,38974,13-12-2345
118951,HCLTech,Cloud,DevOps,27,54974,14-12-2345
118952,Wipro,Engineering,SSE,23,64918,15-12-2345
118953,Wipro,HR,DS,22,30404,16-12-2345
118954,TCS,Cloud,QA,54,148382,17-12-2345
118955,HCLTech,AI,SE,43,141523,18-12-2345
118956,Wipro,AI,PM,57,41358,19-12-2345
118957,TCS,Finance,PM,40,119641,20-12-2345
118958,Wipro,Engineering,BA,40,100530,21-12-2345
118959,Infosys,Finance,DS,32,77915,22-12-2345
118960,Wipro,Engineering,SE,22,93753,23-12-2345
118961,HCLTech,Sales,PM,23,119679,24-12-2345
118962,Wipro,AI,QA,27,17592,25-12-2345
118963,HCLTech,HR,SSE,35,49449,26-12-2345
118964,Infosys,HR,BA,58,22173,27-12-2345
118965,HCLTech,AI,DS,59,81364,28-12-2345
118966,HCLTech,Finance,DS,50,22582,29-12-2345
118967,Wipro,Finance,QA,26,32397,30-12-2345
118968,TCS,Engineering,SE,51,111091,31-12-2345
118969,TCS,HR,SE,40,28855,01-01-2346
118970,Infosys,Engineering,DevOps,53,27381,02-01-2346
118971,TCS,Cloud,BA,23,120837,03-01-2346
118972,Infosys,Support,DevOps,21,20052,04-01-2346
118973,Infosys,HR,SE,59,17759,05-01-2346
118974,Infosys,Finance,SSE,27,114531,06-01-2346
118975,Wipro,Engineering,BA,31,79930,07-01-2346
118976,Wipro,Cloud,DevOps,32,146301,08-01-2346
118977,TCS,HR,QA,40,24173,09-01-2346
118978,Wipro,Engineering,QA,30,79531,10-01-2346
118979,HCLTech,Support,DS,50,44309,11-01-2346
118980,TCS,Engineering,DevOps,52,140996,12-01-2346
118981,Wipro,Cloud,SSE,39,13132,13-01-2346
118982,HCLTech,Support,PM,53,60093,14-01-2346
118983,TCS,AI,DS,28,50879,15-01-2346
118984,Infosys,Engineering,BA,47,120488,16-01-2346
118985,HCLTech,HR,DevOps,51,9316,17-01-2346
118986,Infosys,Support,SSE,51,71093,18-01-2346
118987,Wipro,Finance,PM,53,76222,19-01-2346
118988,TCS,Engineering,SE,21,103585,20-01-2346
118989,TCS,IT,QA,41,100726,21-01-2346
118990,TCS,Cloud,BA,36,148633,22-01-2346
118991,TCS,Finance,PM,27,86727,23-01-2346
118992,HCLTech,IT,BA,33,78595,24-01-2346
118993,TCS,Sales,SE,24,45684,25-01-2346
118994,Wipro,Sales,DS,32,114832,26-01-2346
118995,Wipro,Engineering,QA,53,118855,27-01-2346
118996,Wipro,Support,DS,40,41745,28-01-2346
118997,Infosys,AI,QA,48,38738,29-01-2346
118998,HCLTech,Cloud,QA,34,69891,30-01-2346
118999,HCLTech,AI,SE,53,87742,31-01-2346
119000,Infosys,Cloud,DevOps,57,39309,01-02-2346
119001,Infosys,Engineering,PM,38,40616,02-02-2346
119002,Wipro,Sales,DevOps,22,89189,03-02-2346
119003,TCS,IT,QA,55,107706,04-02-2346
119004,Infosys,AI,DevOps,55,76360,05-02-2346
119005,Infosys,Support,PM,25,90244,06-02-2346
119006,TCS,Support,BA,47,114404,07-02-2346
119007,Infosys,AI,PM,57,119287,08-02-2346
119008,Wipro,Finance,BA,47,46700,09-02-2346
119009,TCS,Sales,PM,52,105976,10-02-2346
119010,HCLTech,Finance,QA,52,69217,11-02-2346
119011,Wipro,Support,QA,36,44913,12-02-2346
119012,TCS,Engineering,QA,43,27866,13-02-2346
119013,TCS,AI,SE,59,53991,14-02-2346
119014,TCS,Cloud,SSE,31,43715,15-02-2346
119015,HCLTech,Sales,QA,42,24009,16-02-2346
119016,Infosys,Support,SSE,27,89701,17-02-2346
119017,TCS,Cloud,SE,36,74234,18-02-2346
119018,TCS,Support,PM,32,105690,19-02-2346
119019,Wipro,Support,PM,38,119564,20-02-2346
119020,Infosys,Sales,DS,52,21063,21-02-2346
119021,TCS,AI,QA,21,61397,22-02-2346
119022,Wipro,Support,SE,59,25127,23-02-2346
119023,Wipro,Cloud,DevOps,31,61680,24-02-2346
119024,TCS,Cloud,BA,54,50149,25-02-2346
119025,Wipro,Support,BA,23,106601,26-02-2346
119026,Infosys,Support,SSE,60,104775,27-02-2346
119027,Wipro,IT,BA,43,18350,28-02-2346
119028,Wipro,Engineering,DS,57,32745,01-03-2346
119029,Wipro,Cloud,SSE,34,138830,02-03-2346
119030,HCLTech,IT,SSE,36,145260,03-03-2346
119031,TCS,Sales,SSE,29,78550,04-03-2346
119032,TCS,IT,SE,57,102411,05-03-2346
119033,TCS,Support,SE,27,46567,06-03-2346
119034,HCLTech,AI,PM,21,32557,07-03-2346
119035,HCLTech,IT,DevOps,27,31687,08-03-2346
119036,Wipro,Finance,QA,26,32733,09-03-2346
119037,TCS,HR,DS,40,59497,10-03-2346
119038,Infosys,Sales,QA,31,114264,11-03-2346
119039,HCLTech,Sales,DS,25,130011,12-03-2346
119040,HCLTech,Support,DevOps,30,130410,13-03-2346
119041,HCLTech,Sales,DevOps,42,52952,14-03-2346
119042,TCS,AI,PM,54,63762,15-03-2346
119043,Infosys,Support,SSE,24,87380,16-03-2346
119044,TCS,Cloud,PM,40,10022,17-03-2346
119045,TCS,AI,DS,27,104172,18-03-2346
119046,Wipro,IT,QA,57,9748,19-03-2346
119047,HCLTech,IT,PM,32,91530,20-03-2346
119048,HCLTech,HR,QA,58,55951,21-03-2346
119049,HCLTech,Engineering,DS,23,64433,22-03-2346
119050,HCLTech,Cloud,BA,41,29186,23-03-2346
119051,HCLTech,IT,PM,36,45242,24-03-2346
119052,HCLTech,IT,SE,47,97267,25-03-2346
119053,HCLTech,HR,BA,46,42750,26-03-2346
119054,Infosys,Cloud,PM,34,46144,27-03-2346
119055,HCLTech,Finance,DevOps,50,89425,28-03-2346
119056,Wipro,Sales,SE,44,13399,29-03-2346
119057,Infosys,Finance,PM,44,52260,30-03-2346
119058,HCLTech,HR,QA,35,106609,31-03-2346
119059,HCLTech,IT,DevOps,25,24568,01-04-2346
119060,TCS,AI,PM,37,91878,02-04-2346
119061,Infosys,Support,SSE,31,47690,03-04-2346
119062,HCLTech,Support,DS,49,85946,04-04-2346
119063,TCS,Finance,DevOps,49,125157,05-04-2346
119064,TCS,Support,DevOps,47,35088,06-04-2346
119065,Wipro,Sales,PM,44,61078,07-04-2346
119066,Wipro,Finance,PM,27,91430,08-04-2346
119067,HCLTech,IT,DevOps,53,24781,09-04-2346
119068,Wipro,Cloud,DS,37,114930,10-04-2346
119069,TCS,AI,BA,21,50057,11-04-2346
119070,TCS,Sales,DS,41,17439,12-04-2346
119071,Wipro,Sales,DevOps,32,81635,13-04-2346
119072,TCS,AI,SSE,21,10518,14-04-2346
119073,HCLTech,Finance,DevOps,58,47104,15-04-2346
119074,Infosys,Finance,DS,38,121391,16-04-2346
119075,Wipro,Support,SE,34,39696,17-04-2346
119076,HCLTech,IT,PM,39,52045,18-04-2346
119077,Wipro,Sales,PM,22,91607,19-04-2346
119078,HCLTech,IT,DevOps,48,11188,20-04-2346
119079,Wipro,Sales,DevOps,44,78467,21-04-2346
119080,TCS,Support,PM,47,31171,22-04-2346
119081,TCS,Finance,QA,23,95090,23-04-2346
119082,HCLTech,Sales,SE,42,80259,24-04-2346
119083,HCLTech,HR,DS,40,30769,25-04-2346
119084,HCLTech,Cloud,DevOps,45,33727,26-04-2346
119085,Wipro,IT,SE,38,118700,27-04-2346
119086,HCLTech,Cloud,QA,52,93752,28-04-2346
119087,HCLTech,Engineering,BA,38,106660,29-04-2346
119088,TCS,HR,DevOps,25,128837,30-04-2346
119089,Infosys,Sales,DS,53,54929,01-05-2346
119090,TCS,Sales,SSE,35,37829,02-05-2346
119091,Wipro,IT,BA,42,37245,03-05-2346
119092,HCLTech,Sales,SE,40,149059,04-05-2346
119093,Wipro,Support,QA,59,26254,05-05-2346
119094,TCS,Finance,BA,48,105085,06-05-2346
119095,TCS,Sales,QA,56,118366,07-05-2346
119096,Wipro,Sales,SSE,57,141806,08-05-2346
119097,Infosys,Support,DS,53,113185,09-05-2346
119098,Infosys,Support,PM,47,107996,10-05-2346
119099,HCLTech,Finance,SSE,41,97708,11-05-2346
119100,Infosys,Cloud,BA,29,113426,12-05-2346
119101,TCS,HR,QA,28,65885,13-05-2346
119102,Infosys,HR,SE,55,109199,14-05-2346
119103,HCLTech,Finance,QA,51,121812,15-05-2346
119104,Infosys,HR,SSE,57,118770,16-05-2346
119105,Wipro,AI,SSE,34,90005,17-05-2346
119106,TCS,Engineering,SE,37,92832,18-05-2346
119107,TCS,IT,PM,40,131882,19-05-2346
119108,HCLTech,HR,SE,41,19236,20-05-2346
119109,HCLTech,Cloud,QA,22,115339,21-05-2346
119110,TCS,Cloud,BA,34,142777,22-05-2346
119111,Wipro,Sales,DS,51,17521,23-05-2346
119112,TCS,Sales,DevOps,42,44618,24-05-2346
119113,TCS,Finance,SSE,56,50239,25-05-2346
119114,TCS,Finance,PM,55,30019,26-05-2346
119115,TCS,HR,SE,48,130224,27-05-2346
119116,Wipro,Finance,QA,51,149015,28-05-2346
119117,Infosys,HR,PM,43,141022,29-05-2346
119118,Wipro,Engineering,SSE,23,67539,30-05-2346
119119,Infosys,HR,PM,41,38330,31-05-2346
119120,TCS,Engineering,BA,25,107306,01-06-2346
119121,Infosys,IT,DevOps,41,25868,02-06-2346
119122,HCLTech,HR,BA,21,79899,03-06-2346
119123,HCLTech,Cloud,SSE,24,112393,04-06-2346
119124,TCS,AI,PM,22,15283,05-06-2346
119125,Infosys,IT,QA,42,133277,06-06-2346
119126,Infosys,HR,DevOps,37,60819,07-06-2346
119127,TCS,IT,QA,33,145653,08-06-2346
119128,HCLTech,HR,BA,54,129973,09-06-2346
119129,Infosys,Support,SSE,57,124436,10-06-2346
119130,Wipro,IT,SE,26,60355,11-06-2346
119131,Infosys,Finance,DevOps,26,39430,12-06-2346
119132,Infosys,Engineering,BA,50,58675,13-06-2346
119133,Infosys,Cloud,QA,58,8233,14-06-2346
119134,Wipro,Finance,SE,55,44398,15-06-2346
119135,TCS,AI,DS,26,114031,16-06-2346
119136,Wipro,Engineering,QA,22,100490,17-06-2346
119137,Infosys,Sales,DS,33,136306,18-06-2346
119138,Infosys,Sales,SE,40,18133,19-06-2346
119139,HCLTech,HR,SE,34,139246,20-06-2346
119140,HCLTech,Cloud,DevOps,59,24634,21-06-2346
119141,TCS,Cloud,QA,34,55327,22-06-2346
119142,Wipro,Finance,PM,46,71875,23-06-2346
119143,HCLTech,Cloud,QA,45,9426,24-06-2346
119144,HCLTech,HR,QA,55,31556,25-06-2346
119145,Infosys,AI,QA,45,85800,26-06-2346
119146,Wipro,AI,QA,41,139741,27-06-2346
119147,Wipro,IT,DS,27,30307,28-06-2346
119148,TCS,Support,DevOps,52,28811,29-06-2346
119149,TCS,HR,DS,44,125775,30-06-2346
119150,HCLTech,Sales,PM,33,46686,01-07-2346
119151,HCLTech,HR,DevOps,48,123472,02-07-2346
119152,HCLTech,Finance,DS,42,52899,03-07-2346
119153,TCS,HR,SE,51,122053,04-07-2346
119154,HCLTech,AI,BA,21,22820,05-07-2346
119155,Wipro,AI,SSE,23,131506,06-07-2346
119156,Wipro,HR,PM,34,17438,07-07-2346
119157,Wipro,AI,PM,49,139494,08-07-2346
119158,Infosys,HR,BA,22,71524,09-07-2346
119159,Wipro,Sales,DevOps,49,103789,10-07-2346
119160,HCLTech,Finance,QA,42,22518,11-07-2346
119161,HCLTech,AI,DS,23,103179,12-07-2346
119162,Wipro,HR,QA,41,18056,13-07-2346
119163,Infosys,IT,BA,45,38264,14-07-2346
119164,TCS,Support,BA,27,97177,15-07-2346
119165,HCLTech,Sales,BA,26,34501,16-07-2346
119166,Wipro,Sales,PM,48,92084,17-07-2346
119167,HCLTech,HR,SSE,56,86653,18-07-2346
119168,Wipro,Support,SSE,48,138025,19-07-2346
119169,HCLTech,Finance,SSE,38,38139,20-07-2346
119170,HCLTech,Engineering,PM,39,69060,21-07-2346
119171,HCLTech,IT,QA,49,26315,22-07-2346
119172,Infosys,IT,PM,49,137915,23-07-2346
119173,Wipro,Support,SE,22,140622,24-07-2346
119174,Wipro,Engineering,SE,23,106890,25-07-2346
119175,Infosys,HR,DS,27,50462,26-07-2346
119176,Wipro,Cloud,BA,48,121733,27-07-2346
119177,Wipro,HR,DS,30,37237,28-07-2346
119178,TCS,Sales,SE,27,92593,29-07-2346
119179,Wipro,HR,DS,58,101142,30-07-2346
119180,Infosys,Engineering,QA,45,44221,31-07-2346
119181,Infosys,HR,BA,33,78623,01-08-2346
119182,HCLTech,Finance,QA,53,72653,02-08-2346
119183,Infosys,Finance,DevOps,44,101166,03-08-2346
119184,TCS,Finance,SE,26,92322,04-08-2346
119185,Wipro,Sales,DevOps,42,81683,05-08-2346
119186,Infosys,Cloud,QA,32,110311,06-08-2346
119187,Wipro,Finance,PM,48,36942,07-08-2346
119188,Infosys,Engineering,BA,53,42179,08-08-2346
119189,Wipro,Finance,BA,48,114012,09-08-2346
119190,TCS,Engineering,SE,41,31112,10-08-2346
119191,Wipro,IT,SE,40,22141,11-08-2346
119192,TCS,HR,DevOps,45,75757,12-08-2346
119193,Wipro,Cloud,DS,43,28556,13-08-2346
119194,Wipro,Finance,SSE,39,10404,14-08-2346
119195,TCS,Support,BA,42,116644,15-08-2346
119196,HCLTech,AI,QA,34,29733,16-08-2346
119197,TCS,AI,DevOps,24,81049,17-08-2346
119198,TCS,HR,PM,22,104531,18-08-2346
119199,Infosys,Sales,DS,34,108242,19-08-2346
119200,HCLTech,Finance,DevOps,37,68047,20-08-2346
119201,HCLTech,AI,SE,35,120265,21-08-2346
119202,Infosys,AI,BA,21,140810,22-08-2346
119203,Wipro,IT,SSE,51,64215,23-08-2346
119204,HCLTech,Engineering,SSE,49,106534,24-08-2346
119205,TCS,Cloud,SSE,45,26067,25-08-2346
119206,TCS,Cloud,SE,46,83380,26-08-2346
119207,TCS,HR,DS,46,40763,27-08-2346
119208,Infosys,Sales,DS,49,9807,28-08-2346
119209,Wipro,Finance,SSE,27,8939,29-08-2346
119210,Infosys,Engineering,SSE,21,119450,30-08-2346
119211,TCS,Finance,BA,36,147661,31-08-2346
119212,TCS,IT,QA,21,69728,01-09-2346
119213,TCS,Cloud,QA,34,28169,02-09-2346
119214,HCLTech,HR,QA,21,108448,03-09-2346
119215,TCS,Engineering,PM,45,47047,04-09-2346
119216,HCLTech,AI,DS,29,76453,05-09-2346
119217,TCS,IT,DS,35,32965,06-09-2346
119218,Infosys,HR,PM,26,50819,07-09-2346
119219,TCS,Support,PM,33,15111,08-09-2346
119220,Wipro,IT,QA,23,47044,09-09-2346
119221,HCLTech,Finance,DS,26,30931,10-09-2346
119222,TCS,Sales,QA,32,109555,11-09-2346
119223,TCS,Sales,SSE,23,138393,12-09-2346
119224,TCS,Support,BA,26,47115,13-09-2346
119225,TCS,AI,DS,40,132927,14-09-2346
119226,Wipro,Engineering,DS,37,92369,15-09-2346
119227,HCLTech,Cloud,DevOps,40,52352,16-09-2346
119228,HCLTech,IT,DevOps,41,34971,17-09-2346
119229,Wipro,IT,PM,58,88798,18-09-2346
119230,Wipro,HR,BA,28,54584,19-09-2346
119231,Wipro,Cloud,DevOps,43,120961,20-09-2346
119232,HCLTech,IT,BA,52,58481,21-09-2346
119233,HCLTech,Sales,SSE,44,103370,22-09-2346
119234,Wipro,Cloud,PM,40,117577,23-09-2346
119235,HCLTech,Engineering,SSE,36,106075,24-09-2346
119236,HCLTech,Finance,QA,57,88196,25-09-2346
119237,HCLTech,Finance,PM,46,76913,26-09-2346
119238,HCLTech,Finance,BA,27,80015,27-09-2346
119239,Wipro,Cloud,SE,35,98528,28-09-2346
119240,Wipro,Cloud,PM,30,30495,29-09-2346
119241,Wipro,Support,PM,42,139572,30-09-2346
119242,Infosys,HR,BA,55,17753,01-10-2346
119243,HCLTech,IT,SE,30,117098,02-10-2346
119244,Wipro,Cloud,DS,34,41522,03-10-2346
119245,HCLTech,Sales,QA,26,36131,04-10-2346
119246,HCLTech,Support,BA,59,108669,05-10-2346
119247,Wipro,Sales,SE,28,44637,06-10-2346
119248,Infosys,Engineering,BA,36,45387,07-10-2346
119249,Wipro,Finance,SE,23,134248,08-10-2346
119250,TCS,IT,PM,47,145488,09-10-2346
119251,Wipro,HR,SSE,59,42445,10-10-2346
119252,Wipro,Sales,PM,23,113937,11-10-2346
119253,Infosys,Finance,QA,51,80881,12-10-2346
119254,Infosys,AI,SE,31,29151,13-10-2346
119255,HCLTech,Sales,DevOps,49,24838,14-10-2346
119256,TCS,Support,DevOps,24,78768,15-10-2346
119257,HCLTech,Cloud,PM,57,114323,16-10-2346
119258,Infosys,Finance,SSE,35,119838,17-10-2346
119259,Wipro,Finance,BA,58,109329,18-10-2346
119260,Wipro,Engineering,SE,57,79766,19-10-2346
119261,Infosys,AI,DevOps,44,97112,20-10-2346
119262,Infosys,Engineering,DS,50,34362,21-10-2346
119263,Infosys,Cloud,DevOps,48,34363,22-10-2346
119264,TCS,Cloud,QA,55,44843,23-10-2346
119265,Infosys,AI,DevOps,56,113447,24-10-2346
119266,Infosys,AI,QA,35,58824,25-10-2346
119267,TCS,Sales,DS,29,92249,26-10-2346
119268,Wipro,HR,SE,42,100377,27-10-2346
119269,Wipro,IT,PM,57,51873,28-10-2346
119270,Infosys,Sales,DS,53,76174,29-10-2346
119271,Infosys,Support,BA,38,59119,30-10-2346
119272,Wipro,Engineering,SE,21,119203,31-10-2346
119273,TCS,Support,DevOps,59,56916,01-11-2346
119274,Wipro,Engineering,DevOps,25,108506,02-11-2346
119275,Wipro,Finance,DevOps,43,77862,03-11-2346
119276,TCS,Support,DS,60,141065,04-11-2346
119277,TCS,Finance,BA,45,72872,05-11-2346
119278,TCS,HR,QA,49,48256,06-11-2346
119279,Infosys,HR,DS,42,76232,07-11-2346
119280,Wipro,Support,QA,51,132288,08-11-2346
119281,HCLTech,Sales,PM,41,106530,09-11-2346
119282,Wipro,IT,DS,41,17767,10-11-2346
119283,Infosys,Engineering,QA,43,58228,11-11-2346
119284,HCLTech,IT,DS,49,40712,12-11-2346
119285,Wipro,Support,DS,31,74926,13-11-2346
119286,Wipro,Engineering,PM,36,136833,14-11-2346
119287,HCLTech,IT,PM,53,31870,15-11-2346
119288,HCLTech,Finance,SE,22,48073,16-11-2346
119289,TCS,Sales,QA,26,60532,17-11-2346
119290,Infosys,Support,SSE,56,110754,18-11-2346
119291,HCLTech,IT,SSE,34,30019,19-11-2346
119292,TCS,HR,SE,46,123171,20-11-2346
119293,Infosys,Sales,BA,32,14913,21-11-2346
119294,HCLTech,Finance,SSE,40,101458,22-11-2346
119295,TCS,Support,DevOps,49,64740,23-11-2346
119296,Wipro,Cloud,BA,21,35311,24-11-2346
119297,HCLTech,Engineering,QA,51,74483,25-11-2346
119298,Wipro,Finance,SSE,47,36186,26-11-2346
119299,Infosys,Finance,SE,48,70736,27-11-2346
119300,TCS,Engineering,DS,23,38234,28-11-2346
119301,Infosys,Sales,DevOps,30,12000,29-11-2346
119302,HCLTech,Engineering,SSE,35,72142,30-11-2346
119303,HCLTech,Finance,SE,32,88209,01-12-2346
119304,Wipro,Support,SSE,36,43015,02-12-2346
119305,Infosys,HR,SSE,34,58646,03-12-2346
119306,Infosys,Engineering,SE,39,10464,04-12-2346
119307,HCLTech,IT,BA,22,95486,05-12-2346
119308,Wipro,IT,BA,24,120364,06-12-2346
119309,HCLTech,Cloud,SE,42,115630,07-12-2346
119310,Wipro,Finance,DevOps,22,40583,08-12-2346
119311,Wipro,Finance,DS,32,40152,09-12-2346
119312,TCS,Finance,SSE,32,21792,10-12-2346
119313,Infosys,IT,SSE,58,67889,11-12-2346
119314,Wipro,Finance,PM,32,78987,12-12-2346
119315,Infosys,IT,SSE,60,102335,13-12-2346
119316,Infosys,Support,DS,57,25347,14-12-2346
119317,Infosys,HR,DevOps,34,27985,15-12-2346
119318,TCS,Finance,SE,29,98834,16-12-2346
119319,Wipro,AI,SE,44,94010,17-12-2346
119320,HCLTech,IT,QA,56,67149,18-12-2346
119321,TCS,IT,SE,33,141664,19-12-2346
119322,Infosys,Cloud,DevOps,24,119288,20-12-2346
119323,Wipro,IT,PM,33,130372,21-12-2346
119324,TCS,Support,DevOps,57,48674,22-12-2346
