Client_ID,Company,Industry,Country,ContractValue
43423,HCLTech,Retail,India,4422672
43424,Infosys,Banking,India,29615696
43425,Wipro,Manufacturing,USA,48013107
43426,TCS,Retail,UK,22219753
43427,Wipro,Telecom,UK,14508648
43428,Infosys,Retail,UK,48819981
43429,Infosys,Manufacturing,UK,41211129
43430,Infosys,Banking,USA,1401492
43431,HCLTech,Manufacturing,UK,24129718
43432,Wipro,Manufacturing,India,17915840
43433,TCS,Healthcare,USA,15436498
43434,HCLTech,Manufacturing,UK,28363255
43435,Wipro,Banking,UK,3700895
43436,TCS,Retail,Canada,14682958
43437,HCLTech,Healthcare,India,32638379
43438,TCS,Banking,Canada,344199
43439,Wipro,Telecom,USA,44505657
43440,Wipro,Banking,USA,12463071
43441,Infosys,Retail,USA,18443050
43442,Wipro,Retail,USA,9442362
43443,Infosys,Telecom,UK,4908139
43444,Wipro,Healthcare,UK,22322154
43445,Infosys,Healthcare,Canada,5807510
43446,HCLTech,Manufacturing,Canada,3389506
43447,Wipro,Banking,Germany,21120539
43448,Infosys,Manufacturing,Germany,17495061
43449,Infosys,Manufacturing,India,26995960
43450,HCLTech,Healthcare,India,2252583
43451,Wipro,Banking,Canada,15636452
43452,Infosys,Manufacturing,USA,21140589
43453,Wipro,Manufacturing,Canada,30918589
43454,TCS,Banking,India,5606256
43455,HCLTech,Healthcare,UK,2273723
43456,TCS,Manufacturing,UK,37271739
43457,HCLTech,Telecom,UK,4253978
43458,Infosys,Telecom,USA,23557945
43459,Wipro,Banking,UK,35178115
43460,HCLTech,Manufacturing,USA,19195765
43461,HCLTech,Manufacturing,Germany,27131355
43462,Infosys,Telecom,Germany,39463907
43463,Infosys,Telecom,Germany,48177686
43464,Wipro,Banking,India,18847611
43465,Wipro,Retail,UK,12912036
43466,Wipro,Retail,USA,26719384
43467,HCLTech,Healthcare,USA,23892780
43468,Wipro,Healthcare,Canada,46810812
43469,Wipro,Manufacturing,Germany,15877049
43470,TCS,Retail,Germany,47600249
43471,Infosys,Healthcare,Canada,48699940
43472,Wipro,Healthcare,USA,44587194
43473,Infosys,Manufacturing,Canada,1530871
43474,Infosys,Telecom,India,3356091
43475,Infosys,Banking,Germany,25390115
43476,Infosys,Manufacturing,USA,28126731
43477,TCS,Telecom,India,5608399
43478,Infosys,Manufacturing,Germany,17713314
43479,Wipro,Healthcare,India,20801927
43480,Wipro,Manufacturing,UK,39397193
43481,Infosys,Telecom,Canada,32307127
43482,Wipro,Healthcare,Germany,38843616
43483,Infosys,Manufacturing,USA,283134
43484,Infosys,Telecom,Canada,23017996
43485,HCLTech,Banking,UK,43322697
43486,HCLTech,Banking,Canada,23676546
43487,Infosys,Telecom,Germany,11568614
43488,Wipro,Manufacturing,UK,27749098
43489,TCS,Healthcare,India,23613970
43490,HCLTech,Banking,USA,39038052
43491,TCS,Manufacturing,USA,30702923
43492,HCLTech,Healthcare,USA,17020980
43493,Wipro,Healthcare,Canada,6174033
43494,TCS,Banking,India,23101103
43495,Infosys,Telecom,USA,6610278
43496,HCLTech,Manufacturing,Canada,8770666
43497,Infosys,Retail,India,31714924
43498,HCLTech,Manufacturing,UK,40186052
43499,Wipro,Manufacturing,India,29670995
43500,HCLTech,Manufacturing,Germany,35302922
43501,HCLTech,Healthcare,India,24942248
43502,HCLTech,Telecom,USA,2632507
43503,HCLTech,Manufacturing,Germany,11018296
43504,Wipro,Telecom,India,14646106
43505,Infosys,Manufacturing,Canada,6809186
43506,Infosys,Banking,Germany,7552860
43507,Wipro,Retail,USA,15011765
43508,Infosys,Manufacturing,India,28270152
43509,Wipro,Manufacturing,Germany,18378490
43510,Infosys,Manufacturing,USA,45965566
43511,Wipro,Manufacturing,India,21262337
43512,Wipro,Banking,UK,13429629
43513,Infosys,Retail,Canada,13378415
43514,TCS,Manufacturing,USA,26056469
43515,HCLTech,Retail,Canada,5352922
43516,Infosys,Manufacturing,Germany,5254535
43517,HCLTech,Manufacturing,UK,22002337
43518,Infosys,Manufacturing,UK,12768140
43519,TCS,Healthcare,UK,45103518
43520,Wipro,Banking,UK,107615
43521,Wipro,Retail,Germany,12161468
43522,HCLTech,Banking,Canada,3418498
43523,HCLTech,Telecom,USA,1633696
43524,Infosys,Retail,Canada,23088151
43525,TCS,Telecom,UK,48979006
43526,Infosys,Retail,Germany,45943611
43527,Wipro,Banking,India,15806557
43528,Wipro,Manufacturing,UK,28429369
43529,TCS,Healthcare,UK,32836441
43530,HCLTech,Banking,USA,34742871
43531,HCLTech,Telecom,Germany,36291787
43532,HCLTech,Manufacturing,USA,2273282
43533,TCS,Manufacturing,Canada,8824940
43534,Infosys,Retail,UK,30835372
43535,TCS,Healthcare,Germany,31769000
43536,Wipro,Retail,Canada,16891469
43537,Infosys,Retail,UK,48034058
43538,Wipro,Retail,India,35508943
43539,HCLTech,Manufacturing,Germany,40023157
43540,HCLTech,Retail,USA,23209408
43541,Infosys,Telecom,India,32113160
43542,Infosys,Healthcare,Canada,13001753
43543,HCLTech,Banking,Germany,2577495
43544,HCLTech,Manufacturing,Germany,10896155
43545,TCS,Healthcare,Germany,7604549
43546,HCLTech,Telecom,Canada,8663814
43547,HCLTech,Healthcare,Germany,18770180
43548,HCLTech,Banking,USA,28750031
43549,HCLTech,Banking,UK,12641298
43550,HCLTech,Manufacturing,USA,41809071
43551,TCS,Retail,Canada,31645073
43552,TCS,Manufacturing,USA,25326025
43553,HCLTech,Telecom,Germany,31635863
43554,TCS,Healthcare,UK,21839007
43555,TCS,Banking,Canada,22484840
43556,Infosys,Healthcare,Canada,41700065
43557,TCS,Healthcare,Canada,22238432
43558,TCS,Telecom,USA,41067228
43559,TCS,Telecom,Canada,47186238
43560,HCLTech,Healthcare,India,17031290
43561,Wipro,Manufacturing,Germany,6583161
43562,Wipro,Healthcare,Germany,3815417
43563,HCLTech,Banking,Germany,5689236
43564,Wipro,Manufacturing,USA,4009509
43565,HCLTech,Telecom,Canada,48466870
43566,Wipro,Healthcare,USA,31838338
43567,HCLTech,Healthcare,UK,14633686
43568,TCS,Healthcare,UK,6619011
43569,Wipro,Retail,USA,14586872
43570,HCLTech,Manufacturing,India,14994065
43571,Infosys,Healthcare,Canada,31062620
43572,HCLTech,Telecom,UK,20242189
43573,TCS,Healthcare,USA,17808944
43574,TCS,Healthcare,Germany,3034426
43575,Wipro,Retail,India,16239099
43576,HCLTech,Retail,Germany,21416339
43577,Wipro,Healthcare,Germany,11603910
43578,TCS,Banking,Germany,35108008
43579,Wipro,Banking,Germany,38037552
43580,TCS,Manufacturing,USA,6318849
43581,TCS,Manufacturing,India,28290964
43582,HCLTech,Retail,Germany,7723252
43583,TCS,Telecom,USA,45442048
43584,TCS,Manufacturing,Canada,43925906
43585,HCLTech,Manufacturing,India,45020357
43586,HCLTech,Healthcare,Canada,49464391
43587,TCS,Manufacturing,India,3506835
43588,Infosys,Healthcare,Canada,23796499
43589,TCS,Manufacturing,USA,42481570
43590,HCLTech,Manufacturing,Germany,7745687
43591,TCS,Healthcare,India,28063426
43592,TCS,Healthcare,UK,36129880
43593,HCLTech,Telecom,Germany,39893669
43594,HCLTech,Manufacturing,USA,32371388
43595,Infosys,Telecom,USA,27474158
43596,HCLTech,Banking,Canada,48335630
43597,HCLTech,Telecom,Canada,12516048
43598,Wipro,Telecom,UK,31474683
43599,Wipro,Banking,UK,5996818
43600,Infosys,Banking,USA,42740565
43601,TCS,Healthcare,USA,30945274
43602,TCS,Banking,India,4941152
43603,Wipro,Retail,India,25916942
43604,Wipro,Telecom,Canada,10078834
43605,Infosys,Telecom,UK,45409028
43606,TCS,Telecom,UK,2553012
43607,Wipro,Healthcare,India,39199823
43608,HCLTech,Banking,Germany,44754333
43609,Infosys,Healthcare,USA,22214756
43610,Wipro,Banking,Germany,5351583
43611,Wipro,Banking,India,22156261
43612,TCS,Retail,USA,1485755
43613,Wipro,Banking,UK,45931359
43614,HCLTech,Banking,India,42782307
43615,HCLTech,Manufacturing,Canada,20761356
43616,HCLTech,Banking,USA,49807286
43617,Wipro,Telecom,UK,32756905
43618,HCLTech,Retail,USA,2807521
43619,TCS,Manufacturing,UK,23199245
43620,HCLTech,Manufacturing,USA,34191725
43621,HCLTech,Banking,India,44891555
43622,TCS,Healthcare,Canada,36388485
43623,TCS,Retail,India,49885711
43624,HCLTech,Banking,Canada,36467908
43625,Infosys,Telecom,India,23671153
43626,TCS,Telecom,India,38431212
43627,Infosys,Healthcare,USA,29005657
43628,TCS,Telecom,Germany,28586891
43629,Infosys,Manufacturing,UK,38651833
43630,Wipro,Healthcare,Canada,23646866
43631,HCLTech,Retail,USA,41292529
43632,Infosys,Healthcare,Germany,18045371
43633,TCS,Banking,Germany,46634618
43634,Infosys,Manufacturing,India,14303291
43635,Wipro,Telecom,USA,16678761
43636,HCLTech,Retail,Canada,9917982
43637,Infosys,Healthcare,India,34791513
43638,TCS,Manufacturing,Canada,40756304
43639,HCLTech,Healthcare,UK,1161519
43640,HCLTech,Retail,UK,3025835
43641,Wipro,Telecom,USA,9822371
43642,Wipro,Banking,Canada,9359194
43643,HCLTech,Healthcare,Germany,1938750
43644,Wipro,Telecom,India,42398112
43645,HCLTech,Retail,Canada,10326630
43646,Wipro,Telecom,Germany,956781
43647,Infosys,Manufacturing,USA,32023063
43648,Wipro,Healthcare,India,12253587
43649,Infosys,Banking,UK,32823808
43650,Infosys,Banking,USA,25995796
43651,Wipro,Healthcare,Canada,41388020
43652,Infosys,Banking,USA,37828396
43653,HCLTech,Banking,India,5657437
43654,HCLTech,Manufacturing,Canada,1409226
43655,TCS,Banking,Germany,9813446
43656,HCLTech,Retail,India,22158393
43657,HCLTech,Healthcare,Canada,43891513
43658,TCS,Healthcare,Canada,28265183
43659,TCS,Healthcare,USA,40190688
43660,Wipro,Manufacturing,USA,25622770
43661,TCS,Healthcare,UK,25807757
43662,Infosys,Telecom,USA,23682846
43663,HCLTech,Banking,India,2778708
43664,Infosys,Retail,Germany,38715700
43665,Infosys,Healthcare,Germany,37227616
43666,TCS,Telecom,UK,5498625
43667,TCS,Manufacturing,Germany,6702056
43668,HCLTech,Telecom,Germany,25814101
43669,Wipro,Manufacturing,Germany,32368995
43670,Infosys,Healthcare,India,17231662
43671,Infosys,Telecom,UK,30691788
43672,Wipro,Banking,Germany,44079298
43673,Infosys,Retail,Canada,35198099
43674,HCLTech,Manufacturing,India,1159112
43675,Infosys,Manufacturing,India,25941499
43676,TCS,Healthcare,Germany,27066894
43677,TCS,Retail,USA,17329382
43678,HCLTech,Telecom,India,8105024
43679,Wipro,Manufacturing,UK,2926262
43680,Infosys,Banking,Canada,43426440
43681,Infosys,Manufacturing,USA,47439079
43682,HCLTech,Retail,USA,38247583
43683,TCS,Banking,UK,37578405
43684,HCLTech,Manufacturing,Canada,9656789
43685,TCS,Manufacturing,Germany,44268557
43686,HCLTech,Telecom,Germany,27032280
43687,HCLTech,Manufacturing,Canada,3008328
43688,TCS,Retail,Canada,17756229
43689,TCS,Banking,Germany,34340739
43690,Infosys,Banking,UK,5409201
43691,Wipro,Telecom,Germany,19026627
43692,Infosys,Manufacturing,Canada,27035293
43693,Wipro,Telecom,UK,38927019
43694,Wipro,Retail,UK,32600949
43695,Infosys,Healthcare,Germany,36621179
43696,TCS,Healthcare,USA,39893494
43697,Wipro,Manufacturing,UK,2419722
43698,Wipro,Banking,UK,42051212
43699,Wipro,Retail,Canada,33525107
43700,TCS,Telecom,India,33170973
43701,Wipro,Manufacturing,India,21469687
43702,Wipro,Manufacturing,Canada,14079490
43703,TCS,Retail,USA,32928553
43704,HCLTech,Healthcare,India,3249456
43705,Infosys,Retail,USA,20484298
43706,TCS,Healthcare,Germany,5587317
43707,TCS,Manufacturing,Canada,9912992
43708,TCS,Telecom,USA,44785520
43709,Wipro,Manufacturing,USA,2983821
43710,HCLTech,Banking,Germany,37057010
43711,Wipro,Retail,Canada,13102043
43712,Wipro,Telecom,USA,24902913
43713,TCS,Healthcare,USA,337355
43714,HCLTech,Telecom,UK,44770452
43715,HCLTech,Healthcare,USA,1618647
43716,Wipro,Manufacturing,Canada,42320187
43717,HCLTech,Healthcare,India,9342591
43718,Infosys,Healthcare,USA,41984201
43719,Infosys,Healthcare,Canada,752412
43720,TCS,Retail,USA,37589872
43721,TCS,Retail,India,1772413
43722,HCLTech,Banking,Canada,21077440
43723,TCS,Manufacturing,UK,10238405
43724,HCLTech,Retail,Germany,11227285
43725,TCS,Healthcare,UK,6633671
43726,Wipro,Retail,USA,21286410
43727,TCS,Retail,USA,40457412
43728,Infosys,Retail,Germany,30861650
43729,TCS,Healthcare,UK,2454935
43730,Infosys,Manufacturing,USA,37882095
43731,HCLTech,Manufacturing,India,40743663
43732,Infosys,Manufacturing,Germany,9000793
43733,Infosys,Banking,India,25465557
43734,TCS,Manufacturing,Canada,30118994
43735,HCLTech,Healthcare,USA,46254152
43736,Wipro,Healthcare,Canada,23939098
43737,HCLTech,Retail,USA,47398647
43738,Wipro,Retail,Canada,40286863
43739,Infosys,Telecom,UK,5298372
43740,HCLTech,Banking,UK,33356192
43741,Infosys,Banking,USA,19106956
43742,Infosys,Telecom,Canada,7140917
43743,TCS,Telecom,USA,10693268
43744,HCLTech,Retail,India,35708652
43745,TCS,Retail,India,1294904
43746,Infosys,Telecom,Canada,7081432
43747,HCLTech,Manufacturing,USA,39048693
43748,Wipro,Manufacturing,USA,41762985
43749,Wipro,Telecom,Germany,19126829
43750,HCLTech,Retail,Germany,28932473
43751,Infosys,Healthcare,USA,11522374
43752,HCLTech,Healthcare,USA,39479479
43753,Infosys,Healthcare,UK,6312346
43754,Infosys,Retail,Germany,17419162
43755,Infosys,Banking,UK,24037066
43756,TCS,Healthcare,USA,44327045
43757,Infosys,Retail,Germany,706910
43758,Infosys,Retail,USA,24420312
43759,TCS,Retail,Germany,15706040
43760,Infosys,Healthcare,UK,47638657
43761,Wipro,Telecom,UK,9946621
43762,Infosys,Retail,UK,38029669
43763,TCS,Telecom,India,37522594
43764,HCLTech,Telecom,India,24455967
43765,HCLTech,Telecom,Germany,30776071
43766,Wipro,Telecom,UK,7664768
43767,TCS,Banking,Germany,35636265
43768,HCLTech,Banking,Canada,1725050
43769,Wipro,Retail,India,24959923
43770,Wipro,Banking,UK,18232138
43771,HCLTech,Banking,Germany,27387317
43772,Wipro,Retail,Germany,40290693
43773,TCS,Telecom,India,33760264
43774,Infosys,Manufacturing,UK,43926417
43775,HCLTech,Telecom,Canada,5602375
43776,HCLTech,Banking,UK,42528653
43777,Wipro,Telecom,Germany,34771083
43778,HCLTech,Telecom,USA,12924509
43779,Wipro,Manufacturing,Canada,26302084
43780,TCS,Healthcare,UK,30375517
43781,Wipro,Banking,USA,37227636
43782,Wipro,Banking,USA,16882038
43783,HCLTech,Healthcare,Canada,27935262
43784,Infosys,Manufacturing,UK,43045164
43785,Wipro,Telecom,Germany,20944307
43786,HCLTech,Healthcare,Canada,18187005
43787,HCLTech,Manufacturing,Germany,28065466
43788,Wipro,Manufacturing,USA,43538555
43789,Wipro,Manufacturing,Canada,27219179
43790,Wipro,Retail,Canada,29446690
43791,HCLTech,Telecom,Canada,7456586
43792,Wipro,Telecom,USA,40917752
43793,Wipro,Telecom,UK,39907477
43794,HCLTech,Retail,India,30575130
43795,HCLTech,Manufacturing,Canada,38032241
43796,Infosys,Telecom,India,4054849
43797,TCS,Healthcare,India,30579094
43798,TCS,Manufacturing,Germany,14473972
43799,Infosys,Manufacturing,India,19702786
43800,HCLTech,Manufacturing,UK,21076192
43801,TCS,Telecom,UK,530231
43802,Infosys,Retail,UK,22894080
43803,HCLTech,Retail,India,49145204
43804,HCLTech,Banking,Germany,31650419
43805,TCS,Telecom,Canada,13773994
43806,Wipro,Telecom,Canada,48246525
43807,TCS,Healthcare,Germany,14563810
43808,Infosys,Healthcare,India,5578790
43809,HCLTech,Banking,UK,30193396
43810,HCLTech,Telecom,Germany,33543664
43811,Infosys,Retail,Canada,23324192
43812,Infosys,Healthcare,Canada,1548614
43813,TCS,Manufacturing,UK,42711818
43814,Wipro,Healthcare,Canada,10216766
43815,HCLTech,Manufacturing,Germany,42460819
43816,TCS,Manufacturing,UK,32706281
43817,HCLTech,Telecom,Canada,29345052
43818,Wipro,Telecom,Canada,32929407
43819,Wipro,Manufacturing,Germany,1476847
43820,Infosys,Manufacturing,India,31971316
43821,Infosys,Banking,USA,41259983
43822,Wipro,Retail,Canada,41416171
43823,HCLTech,Manufacturing,UK,31935131
43824,TCS,Banking,India,7557947
43825,HCLTech,Manufacturing,USA,40357608
43826,TCS,Manufacturing,UK,7423270
43827,TCS,Telecom,India,25139325
43828,TCS,Telecom,Germany,28783141
43829,TCS,Healthcare,UK,7047778
43830,Wipro,Banking,USA,575032
43831,HCLTech,Telecom,Canada,44495797
43832,HCLTech,Banking,Germany,37327278
43833,Wipro,Telecom,India,43611385
43834,HCLTech,Retail,USA,1538148
43835,TCS,Manufacturing,UK,30218707
43836,TCS,Retail,UK,33797042
43837,Infosys,Manufacturing,Germany,37219546
43838,Wipro,Banking,India,39628694
43839,Wipro,Telecom,India,14342086
43840,Infosys,Banking,USA,7048578
43841,Infosys,Retail,UK,46546012
43842,Infosys,Retail,India,40236703
43843,TCS,Retail,USA,27178803
43844,Wipro,Manufacturing,India,37244514
43845,HCLTech,Telecom,Germany,795021
43846,TCS,Healthcare,Canada,27915120
43847,Wipro,Healthcare,Germany,44497427
43848,TCS,Healthcare,UK,17761151
43849,TCS,Retail,USA,21028969
43850,Wipro,Retail,UK,34798581
43851,Wipro,Telecom,Canada,43327142
43852,Wipro,Banking,Germany,23332669
43853,TCS,Healthcare,Canada,24414932
43854,Wipro,Telecom,USA,22860815
43855,Infosys,Manufacturing,Germany,9283103
43856,HCLTech,Manufacturing,India,10419773
43857,TCS,Manufacturing,India,23288076
43858,Wipro,Manufacturing,USA,14069434
43859,HCLTech,Manufacturing,Canada,33423130
43860,Wipro,Retail,Canada,42250619
43861,Wipro,Retail,UK,1423673
43862,Wipro,Retail,Canada,16669164
43863,HCLTech,Telecom,UK,24818769
43864,Wipro,Retail,Germany,16225758
43865,Wipro,Manufacturing,USA,44761417
43866,TCS,Telecom,Canada,6595941
43867,Infosys,Manufacturing,Germany,20578349
43868,Infosys,Manufacturing,UK,36072224
43869,Infosys,Retail,Canada,6481229
43870,TCS,Healthcare,Germany,48478788
43871,Wipro,Manufacturing,Germany,42042395
43872,TCS,Healthcare,Canada,28661221
43873,HCLTech,Telecom,Germany,21110608
43874,Wipro,Retail,UK,1878142
43875,HCLTech,Manufacturing,India,21817293
43876,HCLTech,Manufacturing,USA,9460061
43877,HCLTech,Telecom,India,38110725
43878,Infosys,Manufacturing,India,35576870
43879,Infosys,Manufacturing,Germany,25146044
43880,TCS,Manufacturing,UK,45724661
43881,TCS,Telecom,India,17609469
43882,TCS,Manufacturing,Germany,30594882
43883,TCS,Retail,Canada,26054686
43884,TCS,Healthcare,India,32663411
43885,TCS,Telecom,Canada,10181770
43886,Infosys,Healthcare,USA,21780912
43887,TCS,Telecom,India,14036021
43888,Wipro,Manufacturing,India,8138091
43889,TCS,Manufacturing,USA,47883747
43890,TCS,Telecom,India,44727339
43891,HCLTech,Manufacturing,Germany,27793043
43892,Wipro,Telecom,UK,20089773
43893,Wipro,Banking,Germany,30369153
43894,TCS,Banking,India,17466984
43895,Wipro,Retail,Germany,27489546
43896,Infosys,Healthcare,Germany,4401950
43897,Wipro,Healthcare,Germany,40179748
43898,TCS,Manufacturing,India,21659349
43899,TCS,Retail,USA,46446141
43900,HCLTech,Retail,India,36097045
43901,Wipro,Telecom,UK,48881419
43902,Wipro,Telecom,Germany,18492365
43903,HCLTech,Telecom,Germany,1983646
43904,Infosys,Healthcare,Canada,23158110
43905,TCS,Retail,India,16778412
43906,TCS,Healthcare,Canada,42079437
43907,Wipro,Telecom,Canada,26585216
43908,Infosys,Telecom,India,15751768
43909,TCS,Telecom,India,2406587
43910,Infosys,Manufacturing,India,8709563
43911,Wipro,Manufacturing,USA,39938558
43912,Infosys,Banking,Canada,44307324
43913,Wipro,Healthcare,Germany,46249995
43914,HCLTech,Banking,Germany,42907863
43915,TCS,Retail,Canada,870395
43916,Infosys,Retail,India,32373529
43917,Infosys,Telecom,Germany,23648908
43918,Wipro,Manufacturing,UK,29096270
43919,Wipro,Telecom,UK,4743719
43920,Infosys,Banking,USA,8634425
43921,Wipro,Manufacturing,Canada,17798982
43922,Wipro,Telecom,USA,35086757
43923,HCLTech,Telecom,Canada,45166428
43924,TCS,Banking,Germany,29646901
43925,TCS,Manufacturing,Germany,36526403
43926,Wipro,Banking,UK,26293942
43927,Wipro,Healthcare,Canada,46993660
43928,Wipro,Telecom,UK,34343220
43929,TCS,Retail,Canada,39822237
43930,Infosys,Healthcare,USA,3213999
43931,Infosys,Manufacturing,India,46994744
43932,TCS,Healthcare,Germany,19545115
43933,HCLTech,Banking,Canada,32085998
43934,Infosys,Healthcare,Canada,45269474
43935,Wipro,Healthcare,Germany,3851248
43936,HCLTech,Healthcare,Germany,44026788
43937,Wipro,Manufacturing,Canada,32807909
43938,Wipro,Manufacturing,UK,19950409
43939,Wipro,Banking,UK,32132109
43940,TCS,Telecom,USA,4341261
43941,Wipro,Healthcare,Canada,11199192
43942,TCS,Healthcare,UK,34825262
43943,Wipro,Retail,Canada,33460790
43944,HCLTech,Telecom,UK,33545039
43945,Infosys,Telecom,India,33833308
43946,TCS,Banking,USA,26133136
43947,TCS,Healthcare,USA,40059094
43948,Wipro,Banking,Canada,44014644
43949,HCLTech,Healthcare,Canada,46048749
43950,Infosys,Manufacturing,Canada,25363226
43951,TCS,Manufacturing,Germany,32817840
43952,TCS,Manufacturing,UK,8392760
43953,HCLTech,Banking,Canada,1288161
43954,Infosys,Telecom,Canada,3899032
43955,Wipro,Telecom,Canada,38734017
43956,Wipro,Manufacturing,India,9511023
43957,Infosys,Banking,Canada,18028354
43958,Infosys,Retail,USA,657670
43959,TCS,Telecom,USA,9962803
43960,Infosys,Manufacturing,Germany,26424143
43961,HCLTech,Manufacturing,Canada,16203980
43962,TCS,Banking,Germany,23574757
43963,HCLTech,Healthcare,Germany,33588447
43964,Infosys,Telecom,USA,14766477
43965,HCLTech,Telecom,India,45126384
43966,TCS,Healthcare,USA,7530748
43967,Wipro,Manufacturing,UK,26450473
43968,HCLTech,Manufacturing,USA,26988308
43969,TCS,Retail,Germany,21822696
43970,HCLTech,Banking,USA,16552082
43971,Wipro,Telecom,USA,49505435
43972,Infosys,Healthcare,Canada,10157877
43973,TCS,Retail,USA,45144936
43974,HCLTech,Telecom,USA,18268322
43975,Infosys,Retail,Canada,44723579
43976,Wipro,Manufacturing,India,12458020
43977,TCS,Telecom,UK,23623856
43978,TCS,Retail,Canada,35219128
43979,TCS,Healthcare,UK,38928085
43980,Wipro,Healthcare,UK,2676496
43981,TCS,Healthcare,Germany,25560882
43982,Infosys,Manufacturing,UK,19507313
43983,HCLTech,Retail,India,44103199
43984,HCLTech,Retail,UK,36620579
43985,Infosys,Retail,Germany,34933016
43986,TCS,Manufacturing,USA,18516749
43987,Wipro,Manufacturing,UK,47168058
43988,HCLTech,Telecom,UK,37779282
43989,Infosys,Telecom,India,5870973
43990,Wipro,Banking,UK,20379362
43991,Infosys,Healthcare,Canada,27662527
43992,Infosys,Healthcare,Canada,1955471
43993,Infosys,Telecom,Germany,33986849
43994,Infosys,Banking,Germany,36908446
43995,HCLTech,Retail,Germany,45928874
43996,TCS,Manufacturing,USA,4532476
43997,TCS,Telecom,UK,13044485
43998,Wipro,Banking,India,39836798
43999,HCLTech,Banking,Germany,26600149
44000,TCS,Telecom,Canada,30340298
44001,Infosys,Banking,UK,6417061
44002,Wipro,Manufacturing,UK,36074871
44003,TCS,Telecom,India,25563519
44004,TCS,Healthcare,USA,19086441
44005,Wipro,Telecom,Germany,42748304
44006,Infosys,Banking,USA,30674356
44007,Wipro,Manufacturing,USA,33823609
44008,Wipro,Telecom,UK,36425521
44009,TCS,Telecom,Canada,21397823
44010,HCLTech,Retail,India,32081204
44011,Infosys,Banking,UK,41084624
44012,HCLTech,Manufacturing,Canada,2825041
44013,Infosys,Retail,Germany,44864131
44014,HCLTech,Retail,Germany,20209858
44015,Infosys,Telecom,Germany,48987588
44016,TCS,Retail,Canada,32633266
44017,HCLTech,Manufacturing,Canada,48541874
44018,Infosys,Healthcare,India,27363079
44019,Infosys,Healthcare,USA,25621214
44020,Infosys,Manufacturing,Germany,5231379
44021,TCS,Telecom,USA,18150407
44022,Infosys,Manufacturing,India,14220730
44023,HCLTech,Retail,USA,23853076
44024,TCS,Banking,USA,33115161
44025,HCLTech,Telecom,UK,38036939
44026,HCLTech,Retail,Germany,23188453
44027,TCS,Manufacturing,India,41682784
44028,HCLTech,Banking,Germany,25588990
44029,Wipro,Banking,USA,30302377
44030,Wipro,Retail,UK,27396781
44031,Infosys,Retail,Canada,5788440
44032,TCS,Banking,Canada,14139375
44033,HCLTech,Banking,Germany,39423929
44034,Wipro,Banking,India,9863186
44035,Infosys,Manufacturing,Germany,41968254
44036,Infosys,Telecom,Germany,14965237
44037,TCS,Healthcare,UK,16154220
44038,TCS,Healthcare,Canada,14195330
44039,HCLTech,Manufacturing,UK,8020936
44040,Wipro,Banking,UK,15506011
44041,Infosys,Telecom,Canada,2035699
44042,Infosys,Retail,Germany,17683490
44043,HCLTech,Manufacturing,India,43926276
44044,HCLTech,Retail,Germany,11530662
44045,Wipro,Banking,UK,6204322
44046,HCLTech,Telecom,UK,35703301
44047,HCLTech,Telecom,Canada,23353049
44048,TCS,Manufacturing,Germany,32077066
44049,Wipro,Manufacturing,Canada,13512412
44050,HCLTech,Manufacturing,UK,1074849
44051,HCLTech,Manufacturing,Canada,27420198
44052,TCS,Banking,India,17971862
44053,HCLTech,Manufacturing,India,14483982
44054,Infosys,Banking,USA,14127827
44055,Wipro,Manufacturing,USA,34010768
44056,HCLTech,Banking,India,15578066
44057,TCS,Healthcare,USA,10976264
44058,TCS,Retail,India,20727115
44059,Infosys,Manufacturing,UK,41996393
44060,Wipro,Telecom,Canada,33269615
44061,Wipro,Healthcare,USA,47996910
44062,HCLTech,Manufacturing,Canada,8825685
44063,TCS,Manufacturing,USA,21489204
44064,Wipro,Telecom,Germany,9784444
44065,HCLTech,Telecom,Canada,39847271
44066,Infosys,Telecom,Canada,14855709
44067,HCLTech,Telecom,India,42579807
44068,TCS,Manufacturing,Germany,48030679
44069,TCS,Telecom,USA,38944367
44070,Infosys,Manufacturing,UK,16349070
44071,HCLTech,Banking,Germany,22992963
44072,Wipro,Retail,Canada,15852673
44073,Wipro,Banking,Germany,29678909
44074,TCS,Banking,Canada,41221382
44075,HCLTech,Telecom,USA,16180778
44076,Infosys,Banking,Germany,43190668
44077,TCS,Retail,India,33181853
44078,TCS,Retail,USA,19585259
44079,TCS,Telecom,Canada,10780243
44080,Infosys,Healthcare,UK,46649874
44081,HCLTech,Healthcare,Germany,14118968
44082,Infosys,Banking,USA,45315201
44083,Infosys,Telecom,Canada,19891952
44084,Infosys,Banking,Germany,41072801
44085,TCS,Telecom,India,45474945
44086,Infosys,Retail,India,33897722
44087,Infosys,Manufacturing,India,42662474
44088,Infosys,Telecom,Canada,39439835
44089,Wipro,Banking,USA,5007787
44090,TCS,Manufacturing,Canada,13055050
44091,Wipro,Healthcare,India,10899615
44092,Infosys,Retail,Germany,32499389
44093,HCLTech,Manufacturing,UK,3387327
44094,HCLTech,Healthcare,India,28341848
44095,HCLTech,Manufacturing,USA,19500378
44096,TCS,Banking,UK,35188975
44097,HCLTech,Banking,UK,44740547
44098,Wipro,Retail,India,15134573
44099,Infosys,Healthcare,India,2193037
44100,HCLTech,Banking,India,18020552
44101,Infosys,Retail,Canada,938469
