Technology_ID,Company,Technology,Project_ID,Popularity
76337,TCS,AWS,16319,91.2
76338,HCLTech,AWS,94548,65.61
76339,HCLTech,SAP,44252,75.65
76340,Infosys,Azure,179038,77.13
76341,Wipro,Azure,150636,74.92
76342,TCS,Python,124843,73.54
76343,TCS,Python,117223,89.98
76344,TCS,Java,45473,68.56
76345,TCS,Java,145294,71.89
76346,Wipro,Azure,33009,72.85
76347,Infosys,GCP,102381,94.68
76348,HCLTech,Python,59272,56.98
76349,Wipro,AWS,151439,70.24
76350,Wipro,Python,112692,50.09
76351,HCLTech,AWS,20761,77.64
76352,Wipro,Python,154584,95.47
76353,Infosys,Java,31760,88.79
76354,Wipro,SAP,62706,66.12
76355,TCS,AWS,10283,98.62
76356,TCS,SAP,85601,59.05
76357,HCLTech,Java,33778,97.74
76358,TCS,GCP,117285,78.63
76359,Infosys,Python,150445,87.7
76360,HCLTech,Azure,134817,54.25
76361,Infosys,Azure,110808,85.82
76362,Wipro,SAP,83350,63.65
76363,TCS,SAP,80709,84.15
76364,HCLTech,Java,43472,52.99
76365,Infosys,Python,40832,99.18
76366,TCS,GCP,51404,84.23
76367,Infosys,SAP,61261,68.97
76368,Wipro,Python,163305,88.17
76369,TCS,SAP,36867,59.11
76370,HCLTech,Java,117999,72.72
76371,Infosys,GCP,29198,76.5
76372,HCLTech,GCP,4421,66.17
76373,Wipro,GCP,123068,64.54
76374,HCLTech,Java,84840,90.64
76375,Infosys,SAP,87952,83.76
76376,Wipro,AWS,3368,59.73
76377,Wipro,AWS,138594,72.3
76378,HCLTech,GCP,156930,67.1
76379,Wipro,Java,83073,54.31
76380,Infosys,Python,52942,62.51
76381,TCS,AWS,3238,56.58
76382,HCLTech,Azure,11221,62.21
76383,TCS,Azure,95015,54.44
76384,Wipro,Azure,123270,74.93
76385,TCS,AWS,165791,83.2
76386,TCS,SAP,29926,51.76
76387,TCS,Python,4723,76.89
76388,TCS,Azure,122961,82.29
76389,TCS,Java,21556,96.07
76390,TCS,SAP,132364,72.42
76391,HCLTech,Java,128876,79.28
76392,HCLTech,AWS,78672,80.26
76393,TCS,Python,123757,75.86
76394,Wipro,SAP,7578,50.86
76395,TCS,Java,70669,73.49
76396,Wipro,GCP,114473,71.13
76397,Wipro,SAP,47871,65.98
76398,HCLTech,GCP,126676,90.68
76399,HCLTech,SAP,11313,70.57
76400,HCLTech,GCP,124243,94.0
76401,Wipro,GCP,145442,82.72
76402,Wipro,AWS,153137,52.05
76403,TCS,Java,2768,97.52
76404,HCLTech,SAP,76856,56.68
76405,Wipro,Python,25028,51.53
76406,HCLTech,AWS,102970,78.03
76407,Wipro,SAP,138133,69.07
76408,Wipro,Java,140018,63.47
76409,HCLTech,Python,168040,61.26
76410,HCLTech,Java,38484,81.21
76411,HCLTech,Azure,55533,65.82
76412,Wipro,Azure,6545,66.75
76413,Infosys,Python,20104,90.0
76414,Infosys,Java,12396,92.7
76415,HCLTech,SAP,58895,94.42
76416,HCLTech,SAP,92617,65.82
76417,Wipro,Azure,164296,85.89
76418,Infosys,Azure,130810,87.13
76419,TCS,SAP,16341,52.19
76420,Wipro,Python,103209,55.87
76421,Wipro,Python,25081,88.85
76422,TCS,Python,19785,55.66
76423,Infosys,GCP,89410,68.82
76424,Wipro,Python,144012,70.06
76425,Wipro,SAP,172526,96.38
76426,TCS,Azure,116076,96.02
76427,HCLTech,SAP,45246,78.68
76428,TCS,GCP,131186,79.58
76429,TCS,Azure,99152,79.89
76430,Wipro,SAP,133537,54.03
76431,Wipro,AWS,165710,53.48
76432,HCLTech,GCP,38837,67.0
76433,Infosys,SAP,70971,57.17
76434,Infosys,Azure,131692,61.56
76435,HCLTech,AWS,160684,95.01
76436,Wipro,SAP,170827,50.5
76437,Wipro,AWS,81074,52.24
76438,HCLTech,GCP,75844,70.8
76439,Wipro,SAP,109711,77.43
76440,TCS,Python,177938,66.1
76441,Infosys,Java,36258,58.67
76442,Wipro,Java,87870,72.96
76443,HCLTech,Java,152141,96.79
76444,Infosys,Python,7951,91.88
76445,TCS,SAP,74151,69.08
76446,Wipro,Python,83523,89.24
76447,Wipro,GCP,36593,95.61
76448,Wipro,Java,140645,81.55
76449,Wipro,Python,143083,76.65
76450,HCLTech,GCP,82665,74.47
76451,Wipro,AWS,122281,83.49
76452,TCS,SAP,164579,93.95
76453,TCS,AWS,163312,76.98
76454,TCS,SAP,74332,82.38
76455,HCLTech,SAP,132876,92.62
76456,Wipro,SAP,84192,98.26
76457,TCS,GCP,176403,94.54
76458,HCLTech,Java,69329,96.15
76459,HCLTech,Python,14977,63.88
76460,HCLTech,AWS,173838,71.89
76461,TCS,GCP,90861,83.47
76462,TCS,Java,105578,66.28
76463,Infosys,SAP,96198,82.1
76464,TCS,GCP,157620,85.31
76465,Infosys,Python,95604,60.36
76466,TCS,GCP,171077,75.62
76467,TCS,Java,118376,56.8
76468,Infosys,Python,43609,74.95
76469,HCLTech,AWS,145700,77.72
76470,TCS,AWS,143718,58.34
76471,Infosys,Java,46881,60.56
76472,HCLTech,Azure,99658,57.77
76473,TCS,AWS,112340,83.24
76474,Infosys,Java,17190,95.65
76475,TCS,Azure,97738,63.23
76476,Infosys,Azure,176796,89.02
76477,Wipro,Python,136780,61.71
76478,Infosys,SAP,28534,92.73
76479,TCS,AWS,30901,75.3
76480,HCLTech,Python,117069,52.03
76481,Wipro,Java,21192,52.39
76482,TCS,GCP,71617,57.57
76483,Wipro,Azure,40715,63.23
76484,HCLTech,Python,178141,70.5
76485,Wipro,AWS,155563,82.45
76486,Infosys,AWS,46099,98.15
76487,Infosys,AWS,138906,73.27
76488,Infosys,SAP,13306,73.4
76489,Wipro,Java,73536,96.95
76490,HCLTech,AWS,39985,95.92
76491,HCLTech,SAP,160620,97.56
76492,HCLTech,Azure,81762,62.18
76493,Infosys,Java,129432,86.03
76494,HCLTech,Azure,147017,52.5
76495,Wipro,Java,85704,92.54
76496,TCS,Java,81779,73.26
76497,Infosys,GCP,38614,64.23
76498,Wipro,Azure,76853,94.11
76499,Infosys,Azure,77774,56.13
76500,HCLTech,SAP,81291,61.9
76501,Infosys,Java,91732,69.22
76502,HCLTech,SAP,167273,86.57
76503,TCS,AWS,65153,59.45
76504,Infosys,Azure,176058,98.23
76505,TCS,Java,1337,81.08
76506,TCS,Python,132576,56.16
76507,Wipro,SAP,98149,99.84
76508,TCS,Azure,176077,99.92
76509,Infosys,Python,86351,61.65
76510,Wipro,Azure,94642,89.05
76511,TCS,SAP,66989,57.56
76512,Wipro,Azure,137720,82.91
76513,TCS,Python,101967,98.6
76514,Infosys,GCP,144068,89.93
76515,Wipro,Azure,156598,88.62
76516,HCLTech,Python,96559,94.94
76517,HCLTech,Python,146897,57.82
76518,Wipro,Java,30609,90.4
76519,Infosys,AWS,53603,65.96
76520,TCS,Azure,112648,67.61
76521,Infosys,SAP,107778,64.69
76522,Infosys,GCP,72831,75.41
76523,Infosys,Python,31715,65.39
76524,TCS,AWS,164214,85.11
76525,HCLTech,GCP,116197,93.1
76526,Infosys,Java,149163,59.73
76527,Wipro,GCP,94171,77.26
76528,Infosys,Python,144798,77.92
76529,Wipro,GCP,67292,76.07
76530,TCS,Azure,29129,98.26
76531,TCS,Azure,120089,96.35
76532,Infosys,Python,34498,98.47
76533,HCLTech,GCP,110284,54.99
76534,HCLTech,Azure,10846,65.91
76535,HCLTech,GCP,136793,79.58
76536,Infosys,Java,29237,78.78
76537,Infosys,GCP,115360,66.0
76538,Infosys,SAP,145582,88.11
76539,Wipro,AWS,84841,89.86
76540,Wipro,Python,116349,76.97
76541,Wipro,SAP,128366,55.85
76542,HCLTech,Python,50000,53.54
76543,TCS,Python,125123,57.33
76544,Wipro,SAP,38963,65.16
76545,HCLTech,Python,97027,61.23
76546,TCS,Python,9809,67.8
76547,TCS,Azure,156263,89.65
76548,HCLTech,Python,19407,75.32
76549,TCS,GCP,154936,73.49
76550,Wipro,Python,58010,52.28
76551,TCS,SAP,98371,93.84
76552,HCLTech,GCP,105870,89.27
76553,Infosys,Java,50780,69.88
76554,TCS,Python,149935,69.04
76555,Wipro,Java,71026,96.48
76556,Infosys,Java,137626,90.48
76557,HCLTech,AWS,105839,93.54
76558,HCLTech,AWS,52075,70.57
76559,Infosys,Java,178390,86.81
76560,Wipro,GCP,114244,87.91
76561,Wipro,GCP,70297,91.06
76562,Wipro,GCP,155886,98.97
76563,Wipro,AWS,118532,69.37
76564,Wipro,SAP,179576,77.6
76565,Wipro,GCP,166472,99.58
76566,TCS,SAP,40784,55.52
76567,HCLTech,GCP,82836,54.18
76568,TCS,Azure,170557,62.67
76569,TCS,Java,35697,61.39
76570,Wipro,Python,67781,59.53
76571,Wipro,Azure,147492,60.12
76572,Infosys,Azure,115628,62.87
76573,TCS,Python,4710,62.03
76574,TCS,Python,60450,67.76
76575,Infosys,Java,86097,65.91
76576,HCLTech,Java,149642,83.64
76577,HCLTech,AWS,109584,56.04
76578,Infosys,GCP,26755,74.7
76579,HCLTech,GCP,74666,67.33
76580,Infosys,Python,163942,66.15
76581,TCS,AWS,154223,85.57
76582,TCS,SAP,20470,74.73
76583,Infosys,GCP,168062,51.84
76584,Wipro,Azure,113081,80.53
76585,TCS,AWS,171480,69.68
76586,Wipro,GCP,142133,99.66
76587,Wipro,AWS,101861,92.48
76588,Infosys,Azure,24861,92.3
76589,Wipro,Azure,54650,81.5
76590,TCS,SAP,69476,84.21
76591,Infosys,GCP,167157,53.08
76592,HCLTech,GCP,78025,83.52
76593,TCS,GCP,99550,52.74
76594,TCS,GCP,103523,85.49
76595,HCLTech,Azure,1089,92.36
76596,TCS,Azure,64731,91.58
76597,TCS,Python,62388,91.79
76598,Wipro,Java,169653,91.08
76599,TCS,GCP,166579,97.0
76600,HCLTech,SAP,35114,95.6
76601,Wipro,Azure,29672,59.52
76602,TCS,Azure,101893,65.25
76603,TCS,Azure,121741,79.72
76604,Infosys,Java,51434,79.0
76605,TCS,AWS,133001,83.73
76606,TCS,Python,45817,98.13
76607,TCS,Python,82375,63.43
76608,TCS,Java,23387,98.15
76609,HCLTech,SAP,177018,68.64
76610,TCS,Azure,174445,55.6
76611,Wipro,Azure,15294,67.87
76612,Wipro,SAP,97404,81.29
76613,Infosys,Java,27784,53.79
76614,HCLTech,AWS,32719,71.92
76615,TCS,Java,164371,92.2
76616,HCLTech,Python,167313,80.23
76617,HCLTech,GCP,105660,66.36
76618,Wipro,Azure,138134,94.39
76619,Wipro,Python,150482,67.82
76620,TCS,SAP,177721,80.19
76621,HCLTech,Azure,388,54.03
76622,Infosys,GCP,92055,63.65
76623,HCLTech,Java,38753,69.05
76624,TCS,SAP,74606,65.51
76625,Wipro,SAP,165705,62.07
76626,Wipro,Azure,146056,80.05
76627,Infosys,Python,177150,96.72
76628,Infosys,Python,81630,78.31
76629,Infosys,SAP,110773,77.76
76630,TCS,GCP,31975,68.21
76631,Wipro,Python,42221,65.25
76632,HCLTech,SAP,60949,54.18
76633,TCS,GCP,175735,71.21
76634,TCS,Azure,160910,58.3
76635,Infosys,AWS,148177,91.98
76636,Wipro,AWS,97821,53.91
76637,TCS,AWS,27720,76.57
76638,HCLTech,Python,2362,51.42
76639,Wipro,AWS,34751,98.27
76640,Infosys,AWS,27063,57.44
76641,HCLTech,Python,58555,74.44
76642,HCLTech,Java,93738,62.58
76643,Infosys,Python,81054,57.01
76644,TCS,Python,14029,53.26
76645,Wipro,AWS,139808,53.47
76646,TCS,Azure,36309,85.36
76647,HCLTech,AWS,99229,98.94
76648,Wipro,Java,93751,74.01
76649,HCLTech,Java,37577,76.79
76650,TCS,GCP,164975,99.97
76651,HCLTech,Java,65740,93.33
76652,Infosys,Python,147554,75.23
76653,Wipro,AWS,22378,95.75
76654,Infosys,SAP,100040,66.22
76655,Wipro,AWS,42057,80.15
76656,HCLTech,SAP,78667,75.03
76657,Wipro,AWS,130688,75.28
76658,Infosys,Python,171642,97.11
76659,Wipro,AWS,137538,50.66
76660,Wipro,AWS,113289,75.71
76661,Infosys,GCP,175937,92.87
76662,HCLTech,AWS,90485,64.56
76663,Infosys,Java,127441,50.57
76664,Infosys,SAP,41206,90.57
76665,Infosys,Python,44958,78.05
76666,TCS,GCP,67240,95.07
76667,TCS,GCP,69760,67.98
76668,Wipro,Azure,54581,92.98
76669,HCLTech,Azure,94585,86.93
76670,Wipro,GCP,78319,81.81
76671,TCS,Azure,120945,73.94
76672,Wipro,Java,26084,84.63
76673,Infosys,Python,3021,74.38
76674,Infosys,Python,22985,81.46
76675,HCLTech,AWS,73906,59.41
76676,TCS,GCP,171095,87.23
76677,Wipro,SAP,114476,84.64
76678,Wipro,Java,133127,74.41
76679,HCLTech,SAP,119571,69.64
76680,TCS,SAP,139789,86.19
76681,TCS,SAP,45105,60.06
76682,TCS,AWS,101896,71.6
76683,TCS,Python,57621,84.24
76684,HCLTech,Java,21537,59.45
76685,TCS,Python,99890,53.51
76686,Infosys,Python,40217,88.12
76687,HCLTech,Java,51837,81.61
76688,HCLTech,Java,1605,64.0
76689,HCLTech,Python,177950,86.25
76690,HCLTech,SAP,79913,83.54
76691,HCLTech,Java,162826,72.12
76692,Wipro,AWS,130787,52.5
76693,Wipro,Java,137158,92.74
76694,TCS,GCP,106777,56.39
76695,Wipro,Java,143943,90.06
76696,HCLTech,SAP,51871,69.44
76697,Wipro,Python,22092,98.46
76698,Infosys,AWS,154186,90.14
76699,Wipro,AWS,84212,52.43
76700,HCLTech,SAP,26806,59.15
76701,HCLTech,SAP,1910,93.82
76702,TCS,Java,3538,80.52
76703,HCLTech,Azure,46564,79.15
76704,TCS,Azure,128673,78.68
76705,Infosys,Azure,79824,81.9
76706,Infosys,AWS,77630,84.19
76707,Wipro,Python,143975,73.02
76708,Infosys,GCP,10150,79.72
76709,TCS,AWS,65365,71.06
76710,TCS,AWS,53686,73.21
76711,HCLTech,Java,15306,76.03
76712,Infosys,Java,92587,82.98
76713,TCS,Azure,143115,53.24
76714,TCS,Python,59434,60.7
76715,Infosys,GCP,92828,91.13
76716,Wipro,Java,99512,53.87
76717,HCLTech,SAP,34699,66.32
76718,Wipro,Python,91073,50.14
76719,HCLTech,Java,122465,78.85
76720,TCS,GCP,122158,82.66
76721,HCLTech,Python,88293,70.14
76722,HCLTech,SAP,120628,55.06
76723,TCS,SAP,152944,64.85
76724,HCLTech,Azure,76989,85.98
76725,Wipro,SAP,38280,59.28
76726,HCLTech,GCP,57485,65.15
76727,Infosys,GCP,152047,76.58
76728,Infosys,Azure,83293,78.66
76729,Wipro,SAP,127338,84.38
76730,Wipro,Java,67600,68.29
76731,TCS,GCP,32762,91.97
76732,Infosys,SAP,88406,98.87
76733,Wipro,Java,79972,96.89
76734,Infosys,Java,170944,69.56
76735,Wipro,SAP,111747,93.77
76736,TCS,GCP,167163,92.79
76737,Wipro,Java,47303,75.85
76738,Infosys,Java,117375,94.49
76739,Wipro,AWS,155094,66.7
76740,Infosys,GCP,23302,89.36
76741,TCS,Java,124325,52.91
76742,HCLTech,Java,10897,72.45
76743,Wipro,AWS,75663,89.12
76744,HCLTech,Python,49686,60.35
76745,Wipro,Python,168791,57.9
76746,Wipro,GCP,178716,52.96
76747,TCS,Python,37974,56.72
76748,HCLTech,Azure,148129,81.82
76749,Infosys,Azure,111931,50.47
76750,TCS,Java,81147,86.21
76751,HCLTech,Azure,144244,57.39
76752,Infosys,GCP,106022,68.41
76753,Infosys,GCP,31988,85.84
76754,Infosys,Java,73819,70.34
76755,Wipro,Java,45967,98.76
76756,Wipro,AWS,83185,60.82
76757,TCS,SAP,62124,91.8
76758,Infosys,Java,138138,74.93
76759,Infosys,Python,126652,72.23
76760,HCLTech,GCP,133069,96.17
76761,Infosys,AWS,13981,88.69
76762,TCS,Azure,143316,77.9
76763,Wipro,Java,86899,96.88
76764,HCLTech,GCP,123778,59.24
76765,TCS,GCP,119319,63.74
76766,Infosys,AWS,33033,98.56
76767,Infosys,SAP,67445,97.31
76768,HCLTech,SAP,110464,74.02
76769,Wipro,GCP,19218,51.6
76770,Infosys,Java,129481,70.18
76771,TCS,SAP,109693,67.27
76772,Wipro,SAP,89487,95.33
76773,TCS,AWS,177476,56.29
76774,TCS,Python,119275,96.17
76775,Wipro,SAP,28664,66.96
76776,Wipro,Python,154473,53.36
76777,TCS,AWS,43969,99.92
76778,HCLTech,Azure,148115,78.69
76779,HCLTech,AWS,90300,80.93
76780,TCS,Python,148540,84.33
76781,TCS,Python,41116,96.39
76782,TCS,AWS,14110,54.73
76783,HCLTech,AWS,103651,69.31
76784,TCS,Azure,64843,64.53
76785,HCLTech,SAP,138762,83.99
76786,Infosys,Azure,108224,51.06
76787,Wipro,Python,23676,74.08
76788,HCLTech,Python,64312,61.68
76789,HCLTech,Azure,28836,76.57
76790,Infosys,Azure,157380,58.76
76791,Infosys,Python,144961,60.54
76792,TCS,SAP,3556,90.63
76793,Wipro,AWS,109846,52.73
76794,TCS,GCP,95272,79.4
76795,HCLTech,SAP,111944,89.44
76796,Infosys,GCP,97352,69.8
76797,HCLTech,Python,147238,60.05
76798,TCS,Azure,144923,69.23
76799,TCS,SAP,43494,72.6
76800,TCS,AWS,9789,90.15
76801,Infosys,AWS,33418,72.68
76802,Wipro,Azure,160306,52.66
76803,HCLTech,Azure,17715,92.53
76804,TCS,GCP,85912,69.56
76805,Infosys,GCP,38010,98.54
76806,HCLTech,AWS,173692,52.13
76807,Infosys,AWS,66916,84.25
76808,Infosys,Azure,59213,52.65
76809,Wipro,Python,29884,83.58
76810,HCLTech,AWS,46179,66.83
76811,TCS,GCP,10032,56.89
76812,Wipro,AWS,36492,67.95
76813,TCS,SAP,99792,96.53
76814,Wipro,AWS,145407,73.05
76815,TCS,Azure,56519,86.12
76816,Infosys,Azure,76990,90.3
76817,TCS,SAP,28306,59.62
76818,HCLTech,Azure,150103,66.45
76819,Wipro,Python,106271,58.09
76820,TCS,AWS,96209,85.78
76821,HCLTech,SAP,116324,77.49
76822,HCLTech,SAP,63471,82.24
76823,HCLTech,SAP,51582,81.18
76824,Wipro,Azure,47620,97.25
76825,Infosys,Python,8244,85.57
76826,Wipro,Python,119362,81.18
76827,Wipro,Java,155635,80.13
76828,TCS,Azure,144758,94.78
76829,HCLTech,Azure,117584,64.78
76830,Wipro,Azure,152955,65.11
76831,Infosys,Java,28556,68.31
76832,Wipro,Java,158060,84.07
76833,Infosys,Python,116366,67.57
76834,Infosys,SAP,157454,67.14
76835,Infosys,SAP,89634,76.34
76836,TCS,Python,151679,78.49
76837,Wipro,Python,138503,62.68
76838,HCLTech,SAP,173646,91.97
76839,TCS,SAP,52622,63.9
76840,Infosys,AWS,53268,97.32
76841,TCS,Azure,10413,99.36
76842,Infosys,Python,94773,75.93
76843,Wipro,Java,97643,86.62
76844,Infosys,GCP,161347,56.46
76845,Infosys,GCP,103247,53.8
76846,Wipro,Azure,40118,66.42
76847,TCS,Java,2311,94.85
76848,Wipro,AWS,13369,62.69
76849,HCLTech,Java,132545,63.81
76850,Wipro,Python,135772,74.12
76851,Infosys,Java,79199,53.18
76852,Infosys,GCP,13263,67.68
76853,Wipro,Java,44795,74.16
76854,HCLTech,Java,177139,90.39
76855,Infosys,SAP,110496,73.36
76856,Infosys,Python,82523,74.03
76857,Wipro,SAP,48771,60.59
76858,TCS,Azure,70934,87.39
76859,HCLTech,Java,118267,79.25
76860,Infosys,GCP,88505,65.36
76861,Wipro,GCP,107396,71.74
76862,Infosys,Java,5647,59.49
76863,TCS,Azure,28557,69.69
76864,HCLTech,AWS,169823,96.07
76865,Infosys,Python,76590,62.91
76866,HCLTech,Azure,109186,84.57
76867,Wipro,AWS,173198,82.03
76868,Wipro,Azure,26097,69.4
76869,Wipro,SAP,70824,76.72
76870,HCLTech,AWS,18598,53.69
76871,TCS,Azure,68436,77.39
76872,Wipro,AWS,102578,94.21
76873,Infosys,SAP,67047,54.97
76874,TCS,GCP,170349,53.4
76875,Infosys,Azure,167104,86.62
76876,Wipro,SAP,94854,66.16
76877,TCS,Azure,123662,83.4
76878,TCS,AWS,101117,75.1
76879,Infosys,Python,161893,82.11
76880,Infosys,AWS,130593,79.55
76881,TCS,Azure,163014,93.38
76882,TCS,Java,27866,80.09
76883,Wipro,Python,24347,73.24
76884,Wipro,AWS,96509,94.17
76885,Infosys,SAP,174170,96.94
76886,HCLTech,GCP,160084,85.12
76887,HCLTech,GCP,83133,76.85
76888,TCS,AWS,36711,70.16
76889,TCS,Java,81174,57.84
76890,Wipro,Azure,123000,87.3
76891,HCLTech,GCP,113734,96.19
76892,HCLTech,Python,170450,73.68
76893,Infosys,SAP,117025,96.48
76894,Infosys,GCP,120656,52.49
76895,HCLTech,SAP,138917,97.88
76896,HCLTech,Azure,26388,64.41
76897,HCLTech,AWS,25754,72.7
76898,TCS,AWS,60561,63.96
76899,TCS,Azure,94111,65.14
76900,HCLTech,Azure,141577,71.28
76901,TCS,SAP,104503,80.0
76902,HCLTech,SAP,10847,89.79
76903,Infosys,Java,149339,88.06
76904,Infosys,AWS,6850,53.13
76905,TCS,SAP,123341,63.27
76906,Infosys,AWS,64806,97.7
76907,HCLTech,Python,2188,98.89
76908,Infosys,SAP,159976,67.95
76909,Wipro,AWS,101693,80.31
76910,Wipro,GCP,34592,54.53
76911,TCS,Java,68416,84.84
76912,TCS,GCP,14669,65.09
76913,Infosys,Azure,41504,87.68
76914,HCLTech,Python,144457,55.04
76915,HCLTech,SAP,150691,56.08
76916,TCS,AWS,127449,55.24
76917,HCLTech,GCP,11509,75.95
76918,Infosys,Azure,133104,88.82
76919,TCS,Java,141184,64.2
76920,Wipro,AWS,47069,86.61
76921,Wipro,SAP,31549,62.93
76922,TCS,GCP,46437,86.43
76923,TCS,Azure,55354,65.95
76924,HCLTech,Java,91453,83.74
76925,Infosys,AWS,153876,68.24
76926,Wipro,Python,98106,75.75
76927,HCLTech,Azure,123563,96.7
76928,Infosys,Azure,132632,80.77
76929,Infosys,GCP,51621,98.83
76930,HCLTech,Azure,138048,66.04
76931,Infosys,Python,21449,89.91
76932,TCS,GCP,35661,71.47
76933,Wipro,SAP,83322,87.75
76934,Infosys,SAP,94554,54.07
76935,Wipro,SAP,27370,74.05
76936,TCS,GCP,134276,91.71
76937,Infosys,Java,139778,78.75
76938,Wipro,Java,159623,86.99
76939,HCLTech,Java,62551,50.37
76940,Infosys,GCP,53907,55.14
76941,HCLTech,AWS,160747,68.11
76942,Infosys,Java,179222,55.84
76943,Infosys,AWS,73356,98.28
76944,HCLTech,GCP,65970,71.65
76945,TCS,GCP,112023,97.48
76946,Wipro,GCP,67284,99.82
76947,HCLTech,Java,151901,60.67
76948,Infosys,SAP,141289,59.45
76949,Infosys,GCP,156295,61.99
76950,Infosys,GCP,17184,83.78
76951,Wipro,Azure,104690,86.83
76952,Wipro,Azure,102848,62.95
76953,HCLTech,SAP,79610,93.34
76954,Infosys,Java,52872,83.02
76955,TCS,Azure,127196,82.11
76956,Infosys,Java,166038,90.87
76957,Wipro,Java,91770,67.31
76958,Infosys,SAP,40347,92.14
76959,HCLTech,SAP,53182,56.61
76960,Wipro,AWS,115564,79.78
76961,TCS,Python,141493,61.11
76962,Infosys,GCP,128994,50.83
76963,Infosys,Python,120996,51.58
76964,TCS,Azure,14040,74.35
76965,Wipro,Azure,38895,95.79
76966,TCS,AWS,116366,50.05
76967,TCS,AWS,87861,52.52
76968,Wipro,SAP,83086,96.37
76969,Infosys,Azure,70860,65.66
76970,Infosys,AWS,39197,52.86
76971,Wipro,Python,116058,54.84
76972,Wipro,Azure,124156,81.32
76973,Infosys,AWS,88903,90.46
76974,Infosys,Python,166547,67.23
76975,TCS,SAP,70759,87.35
76976,Wipro,Java,21872,79.75
76977,Wipro,Azure,17477,87.91
76978,HCLTech,Python,42244,92.04
76979,Wipro,Azure,125773,96.36
76980,TCS,Python,108838,96.19
76981,Wipro,GCP,14656,52.63
76982,HCLTech,GCP,149141,83.37
76983,Wipro,AWS,68121,53.74
76984,Infosys,Azure,128883,78.48
76985,TCS,AWS,27901,61.08
76986,Wipro,GCP,172098,74.44
76987,HCLTech,GCP,116326,65.73
76988,HCLTech,GCP,140293,52.65
76989,Infosys,AWS,15439,89.8
76990,Wipro,SAP,5575,77.72
76991,Infosys,SAP,150491,72.68
76992,Wipro,SAP,98412,77.26
76993,Infosys,Azure,11055,87.6
76994,TCS,GCP,53615,65.06
76995,HCLTech,AWS,9618,72.55
76996,TCS,SAP,145362,57.52
76997,HCLTech,AWS,115847,59.69
76998,Infosys,GCP,53551,68.96
76999,Infosys,Python,35446,95.8
77000,HCLTech,AWS,150279,63.28
77001,Infosys,Java,160177,98.14
77002,HCLTech,Azure,59834,53.14
77003,Wipro,Azure,30968,70.59
77004,Infosys,GCP,111536,72.23
77005,TCS,SAP,38201,77.61
77006,TCS,SAP,80431,62.78
77007,HCLTech,Azure,84671,96.61
77008,HCLTech,Java,39406,74.73
77009,TCS,SAP,95961,90.71
77010,HCLTech,AWS,97785,67.91
77011,TCS,Azure,21890,79.18
77012,Infosys,Python,88499,84.73
77013,Wipro,AWS,52947,92.79
77014,TCS,SAP,22996,87.21
77015,HCLTech,Python,85749,52.88
77016,TCS,SAP,130979,60.27
77017,Infosys,SAP,65357,57.81
77018,HCLTech,Java,111854,73.44
77019,HCLTech,Python,70006,85.09
77020,TCS,GCP,127986,79.3
77021,Infosys,GCP,37075,92.23
77022,Infosys,AWS,62174,76.79
77023,HCLTech,AWS,167892,56.81
77024,TCS,SAP,161695,51.8
77025,TCS,Azure,131070,78.94
77026,Wipro,GCP,1295,72.94
77027,Infosys,AWS,115398,83.32
77028,Wipro,Java,25084,66.84
77029,TCS,AWS,174582,67.39
77030,Infosys,Azure,64630,99.93
77031,Wipro,Java,23323,84.51
77032,HCLTech,Azure,60585,91.46
77033,HCLTech,Java,108202,56.25
77034,HCLTech,SAP,58157,97.2
77035,Wipro,Azure,122732,75.42
77036,HCLTech,Python,35864,64.11
77037,HCLTech,SAP,163940,61.72
77038,Infosys,Python,34332,76.76
77039,Wipro,GCP,118291,53.44
77040,HCLTech,GCP,125782,90.68
77041,Infosys,Java,140352,91.7
77042,Wipro,Python,147049,88.68
77043,HCLTech,Python,28269,70.11
77044,Wipro,SAP,13268,96.37
77045,Wipro,Python,146488,80.91
77046,Infosys,Java,14532,64.85
77047,TCS,Python,97467,54.08
77048,HCLTech,Java,77793,97.63
77049,TCS,SAP,66444,69.74
77050,Infosys,Azure,63994,87.81
77051,TCS,AWS,111720,96.04
77052,HCLTech,Azure,175053,98.2
77053,HCLTech,SAP,62610,84.93
77054,Wipro,AWS,64643,68.31
77055,Infosys,SAP,62945,83.76
77056,TCS,GCP,21018,83.67
77057,Wipro,Azure,156445,66.09
77058,HCLTech,Azure,5734,80.97
77059,Infosys,Python,17545,64.26
77060,Infosys,Python,93803,63.91
77061,Infosys,AWS,47729,59.16
77062,TCS,Azure,20339,63.77
77063,Wipro,Java,174650,72.74
77064,Infosys,GCP,91621,64.45
77065,TCS,GCP,116155,53.43
77066,HCLTech,GCP,169013,72.35
77067,Infosys,SAP,65143,73.93
77068,TCS,Java,173605,52.79
77069,Infosys,GCP,142603,61.58
77070,HCLTech,Java,35578,82.68
77071,Wipro,GCP,62807,88.92
77072,HCLTech,Azure,160483,81.84
77073,TCS,Java,68993,50.47
77074,HCLTech,GCP,152462,87.37
77075,TCS,AWS,41440,79.04
77076,HCLTech,Java,171857,72.72
77077,HCLTech,GCP,156243,89.72
77078,Infosys,AWS,164110,52.58
77079,TCS,GCP,51245,96.16
77080,TCS,Java,175682,79.48
77081,TCS,AWS,45545,80.16
77082,Infosys,Python,53389,99.58
77083,Infosys,Python,51526,63.39
77084,Infosys,GCP,16683,71.52
77085,HCLTech,SAP,87633,74.53
