Office_ID,Company,Country,State,City,Employees
40224,TCS,Germany,MH,Bengaluru,110
40225,Wipro,Germany,WB,Chennai,9802
40226,Infosys,Germany,TS,Pune,6531
40227,TCS,Germany,TS,Pune,13921
40228,Wipro,USA,TN,Hyderabad,14672
40229,TCS,UK,MH,Hyderabad,11458
40230,Wipro,India,KA,Kolkata,3776
40231,TCS,Canada,TN,Chennai,3148
40232,Infosys,USA,WB,Kolkata,5025
40233,Wipro,India,TN,Hyderabad,11334
40234,TCS,Germany,MH,Kolkata,9562
40235,Infosys,Canada,WB,Bengaluru,8176
40236,Infosys,UK,WB,Kolkata,4735
40237,TCS,Germany,TS,Bengaluru,7526
40238,Wipro,India,TS,Chennai,8362
40239,Infosys,Germany,KA,Kolkata,8612
40240,Infosys,Canada,MH,Kolkata,8773
40241,TCS,UK,MH,Kolkata,4792
40242,Wipro,India,TS,Bengaluru,6866
40243,HCLTech,India,MH,Bengaluru,11699
40244,Infosys,UK,TN,Hyderabad,3138
40245,TCS,USA,KA,Bengaluru,11609
40246,Infosys,UK,TN,Hyderabad,7907
40247,HCLTech,USA,TN,Bengaluru,2598
40248,HCLTech,Canada,WB,Kolkata,14726
40249,Wipro,UK,KA,Bengaluru,11997
40250,Wipro,UK,TN,Chennai,11948
40251,TCS,USA,WB,Bengaluru,1914
40252,TCS,India,KA,Kolkata,12925
40253,HCLTech,India,WB,Chennai,6173
40254,HCLTech,UK,KA,Bengaluru,5359
40255,HCLTech,USA,KA,Bengaluru,5159
40256,HCLTech,USA,TN,Pune,2158
40257,TCS,USA,WB,Kolkata,6468
40258,TCS,Canada,TN,Pune,9522
40259,TCS,India,MH,Kolkata,5531
40260,Infosys,UK,KA,Pune,794
40261,TCS,India,WB,Kolkata,9744
40262,Infosys,Canada,TS,Kolkata,9271
40263,HCLTech,Canada,TN,Kolkata,11748
40264,Wipro,Canada,MH,Chennai,5771
40265,Wipro,Canada,TN,Hyderabad,5651
40266,TCS,UK,TS,Hyderabad,1139
40267,Infosys,UK,KA,Pune,3788
40268,Infosys,USA,MH,Chennai,4801
40269,Infosys,Germany,TS,Pune,9716
40270,Wipro,Canada,TS,Pune,4653
40271,Infosys,Canada,KA,Kolkata,14490
40272,HCLTech,Canada,WB,Hyderabad,12734
40273,TCS,USA,MH,Hyderabad,14037
40274,Wipro,UK,TS,Kolkata,1359
40275,Infosys,Germany,MH,Pune,5051
40276,TCS,UK,MH,Chennai,11668
40277,Infosys,UK,MH,Chennai,10965
40278,Infosys,Germany,TN,Pune,5534
40279,Infosys,India,KA,Hyderabad,2013
40280,HCLTech,UK,WB,Chennai,8262
40281,Wipro,Germany,WB,Pune,7902
40282,TCS,India,WB,Kolkata,99
40283,HCLTech,Canada,TN,Bengaluru,177
40284,TCS,USA,TS,Chennai,12556
40285,Wipro,UK,KA,Kolkata,4592
40286,Infosys,UK,TS,Bengaluru,2775
40287,TCS,Germany,TS,Kolkata,6647
40288,TCS,USA,TN,Hyderabad,1873
40289,HCLTech,India,KA,Hyderabad,5412
40290,HCLTech,USA,KA,Pune,4929
40291,Infosys,USA,MH,Kolkata,5130
40292,Infosys,USA,WB,Bengaluru,13876
40293,Infosys,Germany,WB,Kolkata,4186
40294,HCLTech,Canada,WB,Chennai,4581
40295,HCLTech,USA,MH,Hyderabad,12696
40296,HCLTech,Canada,WB,Hyderabad,2249
40297,HCLTech,Germany,KA,Chennai,10186
40298,TCS,India,TN,Hyderabad,8957
40299,TCS,Canada,KA,Kolkata,1611
40300,TCS,USA,KA,Kolkata,5449
40301,Wipro,India,MH,Kolkata,6755
40302,Wipro,Canada,TS,Chennai,11258
40303,TCS,Germany,TN,Hyderabad,12356
40304,Wipro,Germany,WB,Chennai,6037
40305,HCLTech,Canada,WB,Kolkata,404
40306,Wipro,Germany,TS,Pune,3609
40307,TCS,Germany,TN,Hyderabad,7997
40308,HCLTech,Germany,TN,Hyderabad,13418
40309,Wipro,India,TS,Kolkata,4361
40310,Wipro,UK,TS,Hyderabad,6908
40311,Infosys,Canada,KA,Chennai,14083
40312,Infosys,USA,TS,Pune,12094
40313,Wipro,Canada,MH,Hyderabad,189
40314,HCLTech,Canada,WB,Kolkata,9698
40315,Wipro,Canada,MH,Bengaluru,3518
40316,Wipro,UK,MH,Hyderabad,7773
40317,HCLTech,UK,KA,Chennai,11045
40318,HCLTech,India,WB,Kolkata,3641
40319,Infosys,Canada,MH,Pune,5279
40320,Wipro,Canada,WB,Pune,4466
40321,HCLTech,UK,TN,Chennai,7873
40322,Wipro,Germany,TN,Hyderabad,7006
40323,HCLTech,USA,WB,Chennai,10390
40324,TCS,Germany,KA,Bengaluru,13008
40325,Infosys,Germany,MH,Bengaluru,8959
40326,HCLTech,USA,TS,Chennai,958
40327,Wipro,UK,WB,Hyderabad,14032
40328,Infosys,Canada,TN,Hyderabad,14265
40329,Wipro,India,TS,Chennai,1961
40330,Infosys,Canada,MH,Bengaluru,7246
40331,Wipro,UK,MH,Pune,2107
40332,Wipro,USA,MH,Chennai,9880
40333,HCLTech,UK,KA,Chennai,615
40334,HCLTech,UK,TS,Kolkata,14590
40335,TCS,Canada,TS,Hyderabad,2637
40336,HCLTech,USA,TN,Chennai,13892
40337,HCLTech,India,TS,Chennai,3108
40338,HCLTech,India,MH,Chennai,646
40339,HCLTech,India,WB,Kolkata,2840
40340,HCLTech,Canada,MH,Chennai,1465
40341,TCS,India,TS,Bengaluru,8133
40342,HCLTech,Germany,MH,Bengaluru,3851
40343,TCS,Germany,KA,Hyderabad,4124
40344,TCS,Canada,TS,Chennai,9450
40345,TCS,Canada,WB,Kolkata,5310
40346,Infosys,USA,TS,Bengaluru,12251
40347,TCS,Germany,WB,Hyderabad,11025
40348,Infosys,Germany,KA,Kolkata,2557
40349,Infosys,Canada,WB,Pune,10789
40350,Wipro,Germany,KA,Chennai,7939
40351,Infosys,Germany,WB,Chennai,2436
40352,Wipro,Canada,TS,Bengaluru,8668
40353,TCS,India,MH,Hyderabad,2475
40354,HCLTech,UK,TN,Bengaluru,9974
40355,TCS,UK,WB,Bengaluru,4608
40356,Infosys,Germany,KA,Chennai,3914
40357,Wipro,Germany,MH,Bengaluru,5482
40358,Infosys,India,TN,Hyderabad,1516
40359,Infosys,India,TS,Hyderabad,5382
40360,HCLTech,Germany,KA,Kolkata,13614
40361,Wipro,Canada,TN,Chennai,10372
40362,Infosys,USA,WB,Chennai,676
40363,Wipro,India,WB,Chennai,6969
40364,HCLTech,India,TN,Pune,4157
40365,Wipro,Canada,TS,Pune,787
40366,HCLTech,USA,MH,Hyderabad,12499
40367,TCS,USA,MH,Hyderabad,9577
40368,Infosys,Germany,TN,Hyderabad,12721
40369,HCLTech,Canada,MH,Hyderabad,3453
40370,HCLTech,Canada,WB,Kolkata,2408
40371,HCLTech,Canada,TS,Kolkata,2097
40372,Infosys,UK,MH,Bengaluru,12028
40373,Wipro,UK,MH,Kolkata,715
40374,HCLTech,Germany,TS,Hyderabad,5250
40375,Wipro,USA,MH,Bengaluru,8239
40376,Wipro,India,KA,Kolkata,3236
40377,Wipro,UK,TN,Chennai,9775
40378,Wipro,India,TN,Hyderabad,906
40379,Infosys,UK,WB,Pune,5614
40380,Infosys,UK,WB,Hyderabad,8096
40381,Wipro,USA,WB,Kolkata,6260
40382,TCS,USA,TN,Chennai,1672
40383,TCS,India,KA,Chennai,13407
40384,TCS,Canada,KA,Pune,14909
40385,TCS,India,WB,Pune,1969
40386,TCS,India,KA,Chennai,9068
40387,HCLTech,USA,WB,Bengaluru,14495
40388,Infosys,India,WB,Hyderabad,295
40389,TCS,India,TN,Kolkata,2237
40390,HCLTech,UK,TN,Bengaluru,3671
40391,Wipro,Germany,TN,Pune,8270
40392,Infosys,Germany,WB,Kolkata,643
40393,Infosys,Canada,TN,Pune,3864
40394,TCS,USA,TN,Bengaluru,13216
40395,TCS,UK,TN,Bengaluru,4505
40396,HCLTech,Canada,TN,Pune,9252
40397,TCS,USA,WB,Chennai,10178
40398,Wipro,USA,KA,Pune,7043
40399,Wipro,Germany,KA,Hyderabad,4265
40400,TCS,India,WB,Bengaluru,3835
40401,TCS,Canada,KA,Kolkata,4934
40402,Wipro,UK,WB,Hyderabad,6973
40403,Infosys,India,MH,Pune,12146
40404,Infosys,India,WB,Pune,2563
40405,TCS,Germany,MH,Pune,10006
40406,Wipro,USA,MH,Kolkata,14093
40407,TCS,Germany,WB,Kolkata,411
40408,Infosys,USA,TS,Chennai,12956
40409,TCS,USA,TN,Bengaluru,1427
40410,Wipro,USA,TN,Bengaluru,2670
40411,TCS,USA,KA,Pune,3756
40412,TCS,Germany,MH,Chennai,7785
40413,Wipro,USA,MH,Hyderabad,8108
40414,TCS,UK,TN,Kolkata,13252
40415,Infosys,Germany,TS,Pune,1144
40416,Wipro,UK,WB,Chennai,6770
40417,HCLTech,USA,TS,Bengaluru,3142
40418,Wipro,UK,TN,Bengaluru,1946
40419,HCLTech,India,KA,Chennai,10677
40420,TCS,UK,WB,Bengaluru,6586
40421,Wipro,USA,TS,Kolkata,12930
40422,Wipro,Germany,TS,Pune,9368
40423,Wipro,USA,MH,Chennai,10457
40424,TCS,India,WB,Bengaluru,9270
40425,Wipro,UK,KA,Hyderabad,5560
40426,Wipro,USA,MH,Pune,12641
40427,Infosys,USA,MH,Bengaluru,640
40428,Infosys,India,TN,Kolkata,8290
40429,TCS,India,MH,Pune,5683
40430,TCS,Canada,TN,Chennai,307
40431,HCLTech,USA,KA,Pune,12358
40432,HCLTech,UK,WB,Kolkata,14643
40433,HCLTech,UK,TS,Kolkata,14360
40434,Infosys,USA,WB,Hyderabad,14629
40435,Wipro,UK,WB,Kolkata,13147
40436,HCLTech,UK,TN,Pune,3856
40437,Infosys,UK,WB,Pune,5397
40438,Wipro,Germany,KA,Hyderabad,12235
40439,TCS,Canada,KA,Pune,13075
40440,TCS,India,KA,Pune,262
40441,HCLTech,USA,WB,Bengaluru,6290
40442,TCS,USA,MH,Kolkata,3781
40443,Infosys,India,MH,Chennai,5959
40444,TCS,UK,WB,Hyderabad,14456
40445,Wipro,UK,KA,Chennai,7536
40446,HCLTech,UK,WB,Bengaluru,10332
40447,Wipro,UK,MH,Pune,6890
40448,Infosys,UK,TN,Pune,6270
40449,Wipro,India,TN,Hyderabad,2297
40450,HCLTech,India,TS,Kolkata,1624
40451,Infosys,India,TS,Chennai,4574
40452,Infosys,UK,TN,Chennai,7758
40453,Infosys,USA,MH,Pune,2042
40454,Wipro,Germany,KA,Hyderabad,5739
40455,Infosys,Canada,TS,Pune,3100
40456,Wipro,UK,KA,Pune,8881
40457,Infosys,Germany,TS,Pune,7926
40458,Infosys,Canada,MH,Hyderabad,13473
40459,HCLTech,Canada,TS,Kolkata,5485
40460,TCS,Germany,MH,Hyderabad,7822
40461,Infosys,UK,MH,Chennai,10585
40462,TCS,India,KA,Bengaluru,7985
40463,Infosys,Canada,TS,Chennai,8011
40464,Infosys,Canada,TS,Hyderabad,9006
40465,Wipro,India,TN,Kolkata,13822
40466,TCS,USA,TS,Chennai,13930
40467,Wipro,India,TS,Pune,1311
40468,Infosys,Germany,TN,Chennai,13925
40469,TCS,Canada,TN,Pune,505
40470,Infosys,UK,WB,Pune,298
40471,HCLTech,India,MH,Chennai,7657
40472,TCS,Canada,TN,Bengaluru,636
40473,TCS,Germany,WB,Chennai,4547
40474,HCLTech,Germany,KA,Kolkata,14062
40475,Wipro,Canada,TS,Pune,5460
40476,Infosys,Canada,WB,Hyderabad,2829
40477,TCS,UK,KA,Bengaluru,9067
40478,HCLTech,India,TS,Kolkata,4139
40479,Infosys,UK,TS,Chennai,2357
40480,HCLTech,USA,TS,Kolkata,14739
40481,TCS,USA,KA,Kolkata,11304
40482,Wipro,UK,MH,Chennai,8033
40483,Wipro,Germany,KA,Chennai,9037
40484,HCLTech,Germany,KA,Chennai,4783
40485,TCS,Canada,TN,Pune,14350
40486,Wipro,India,MH,Hyderabad,14720
40487,Infosys,Canada,WB,Pune,3142
40488,Wipro,Germany,TN,Pune,12185
40489,Wipro,Canada,MH,Chennai,11998
40490,Infosys,Canada,WB,Bengaluru,1700
40491,Infosys,USA,TN,Pune,12893
40492,Wipro,USA,MH,Kolkata,1096
40493,HCLTech,Germany,TN,Hyderabad,13995
40494,TCS,India,TS,Hyderabad,7811
40495,TCS,Canada,TN,Hyderabad,11625
40496,HCLTech,India,TS,Chennai,6925
40497,Wipro,India,WB,Pune,1882
40498,HCLTech,USA,KA,Kolkata,8807
40499,Infosys,Germany,TS,Kolkata,3308
40500,Infosys,Canada,KA,Pune,13305
40501,HCLTech,India,WB,Bengaluru,8015
40502,HCLTech,USA,KA,Hyderabad,5807
40503,Wipro,India,TN,Pune,11001
40504,TCS,India,MH,Hyderabad,4160
40505,Infosys,USA,KA,Hyderabad,2612
40506,TCS,India,KA,Hyderabad,7376
40507,Wipro,Canada,WB,Hyderabad,2195
40508,TCS,Germany,TN,Hyderabad,1013
40509,Infosys,UK,KA,Chennai,1710
40510,Wipro,Canada,TN,Kolkata,12056
40511,TCS,USA,MH,Pune,4356
40512,TCS,Germany,MH,Chennai,1400
40513,TCS,India,WB,Chennai,1834
40514,Wipro,USA,TS,Hyderabad,1809
40515,Infosys,India,KA,Hyderabad,12869
40516,HCLTech,Canada,MH,Hyderabad,13457
40517,HCLTech,USA,TN,Pune,9374
40518,HCLTech,UK,TS,Hyderabad,4940
40519,TCS,Germany,MH,Chennai,8364
40520,TCS,Germany,KA,Bengaluru,4541
40521,Infosys,Canada,TN,Bengaluru,6064
40522,TCS,India,WB,Pune,10202
40523,Infosys,India,KA,Bengaluru,2630
40524,Wipro,Canada,TN,Kolkata,9794
40525,Wipro,USA,MH,Bengaluru,663
40526,TCS,Germany,TN,Chennai,13493
40527,TCS,Germany,WB,Chennai,7858
40528,HCLTech,USA,KA,Hyderabad,9007
40529,Infosys,USA,MH,Pune,12767
40530,TCS,Germany,MH,Kolkata,11508
40531,TCS,USA,KA,Bengaluru,6164
40532,HCLTech,Canada,WB,Pune,11131
40533,HCLTech,India,MH,Chennai,8910
40534,Wipro,UK,TN,Chennai,11839
40535,Infosys,USA,KA,Kolkata,13309
40536,Infosys,Germany,WB,Bengaluru,13163
40537,Wipro,Canada,MH,Hyderabad,14872
40538,HCLTech,India,TS,Bengaluru,12702
40539,Infosys,Germany,KA,Hyderabad,12630
40540,TCS,India,TS,Kolkata,8735
40541,TCS,Canada,WB,Pune,1460
40542,HCLTech,USA,TS,Hyderabad,10355
40543,Wipro,India,WB,Chennai,7009
40544,Infosys,USA,WB,Chennai,168
40545,Infosys,Canada,TS,Chennai,3902
40546,HCLTech,UK,TS,Pune,12441
40547,TCS,India,TN,Kolkata,5911
40548,Infosys,UK,TS,Bengaluru,5395
40549,Wipro,USA,MH,Pune,11110
40550,Wipro,UK,WB,Bengaluru,3575
40551,Infosys,USA,KA,Kolkata,7161
40552,Wipro,India,MH,Chennai,1980
40553,Wipro,USA,TS,Bengaluru,4988
40554,TCS,India,TS,Pune,7229
40555,Wipro,Germany,TS,Chennai,6716
40556,Infosys,Germany,TS,Pune,8665
40557,Infosys,USA,MH,Hyderabad,7960
40558,Infosys,Canada,WB,Pune,1977
40559,TCS,UK,TN,Pune,9624
40560,Infosys,India,TN,Bengaluru,13672
40561,Wipro,Germany,TS,Kolkata,9380
40562,HCLTech,UK,MH,Bengaluru,14003
40563,HCLTech,Canada,TS,Chennai,3710
40564,TCS,UK,WB,Pune,9054
40565,HCLTech,UK,KA,Pune,2816
40566,Infosys,USA,WB,Hyderabad,3310
40567,Infosys,UK,TS,Hyderabad,6587
40568,HCLTech,Germany,MH,Bengaluru,12226
40569,TCS,USA,WB,Hyderabad,4937
40570,Infosys,Germany,KA,Chennai,13452
40571,Infosys,Canada,TN,Kolkata,5134
40572,TCS,India,TS,Pune,3588
40573,Wipro,Germany,KA,Kolkata,11999
40574,HCLTech,UK,KA,Kolkata,8892
40575,Infosys,Germany,TN,Hyderabad,13637
40576,HCLTech,Germany,TN,Hyderabad,12731
40577,HCLTech,UK,WB,Chennai,155
40578,Infosys,India,WB,Pune,10501
40579,HCLTech,USA,KA,Chennai,2200
40580,TCS,Germany,TN,Pune,5679
40581,Wipro,India,KA,Chennai,8260
40582,Wipro,India,TN,Chennai,9826
40583,TCS,India,WB,Kolkata,12870
40584,Wipro,USA,TS,Chennai,12467
40585,Wipro,USA,TN,Pune,13849
40586,Wipro,India,MH,Bengaluru,12433
40587,Wipro,Germany,MH,Hyderabad,8721
40588,Wipro,USA,TN,Bengaluru,1464
40589,HCLTech,Canada,WB,Pune,2140
40590,Wipro,USA,WB,Bengaluru,506
40591,HCLTech,UK,TS,Chennai,170
40592,Infosys,UK,WB,Kolkata,10830
40593,HCLTech,Germany,TS,Chennai,9900
40594,HCLTech,USA,TN,Chennai,8484
40595,Infosys,UK,KA,Hyderabad,3604
40596,Infosys,USA,TN,Bengaluru,5975
40597,Infosys,Germany,KA,Chennai,3646
40598,TCS,UK,MH,Chennai,472
40599,TCS,USA,KA,Chennai,11232
40600,Wipro,India,MH,Kolkata,8681
40601,HCLTech,UK,MH,Bengaluru,7253
40602,HCLTech,India,WB,Chennai,10446
40603,Wipro,USA,TS,Hyderabad,2244
40604,Wipro,India,TN,Chennai,7097
40605,Infosys,UK,KA,Chennai,11410
40606,Wipro,Canada,KA,Kolkata,11228
40607,Wipro,Canada,WB,Bengaluru,10403
40608,HCLTech,Germany,TS,Pune,3783
40609,HCLTech,India,TS,Bengaluru,6509
40610,HCLTech,Germany,TS,Pune,474
40611,Infosys,Canada,WB,Chennai,3928
40612,Wipro,Canada,WB,Kolkata,672
40613,Infosys,UK,WB,Bengaluru,646
40614,TCS,Germany,TN,Bengaluru,9140
40615,Infosys,Germany,WB,Chennai,4337
40616,TCS,India,MH,Bengaluru,14440
40617,TCS,UK,TN,Kolkata,4072
40618,TCS,Germany,TS,Hyderabad,14452
40619,Infosys,India,MH,Pune,6450
40620,Infosys,Germany,MH,Bengaluru,3733
40621,TCS,India,MH,Kolkata,9935
40622,Wipro,Canada,KA,Kolkata,2831
40623,Wipro,Germany,KA,Pune,9315
40624,HCLTech,USA,WB,Chennai,2521
40625,Wipro,Canada,TN,Bengaluru,6173
40626,Wipro,UK,WB,Hyderabad,8720
40627,HCLTech,UK,MH,Pune,12808
40628,HCLTech,India,WB,Bengaluru,10416
40629,Infosys,Canada,TN,Bengaluru,11738
40630,HCLTech,USA,TN,Pune,11549
40631,Infosys,UK,MH,Bengaluru,4819
40632,HCLTech,India,TN,Bengaluru,6845
40633,Wipro,Canada,TN,Bengaluru,4197
40634,Infosys,Canada,MH,Kolkata,12831
40635,TCS,Germany,TS,Hyderabad,1237
40636,TCS,Germany,TS,Kolkata,6808
40637,HCLTech,India,TS,Kolkata,8669
40638,TCS,India,WB,Bengaluru,2435
40639,Infosys,India,MH,Pune,9322
40640,Wipro,India,MH,Pune,4576
40641,Wipro,Canada,WB,Bengaluru,3225
40642,HCLTech,UK,TN,Bengaluru,11266
40643,TCS,UK,TS,Hyderabad,11410
40644,Infosys,Germany,MH,Bengaluru,12416
40645,TCS,India,WB,Pune,10039
40646,Wipro,India,MH,Chennai,4974
40647,HCLTech,Canada,KA,Pune,6747
40648,TCS,USA,WB,Bengaluru,8826
40649,TCS,Germany,KA,Pune,5698
40650,HCLTech,Canada,KA,Bengaluru,2105
40651,Wipro,USA,TS,Kolkata,8357
40652,TCS,Germany,TS,Chennai,6689
40653,TCS,Germany,WB,Kolkata,3069
40654,Infosys,India,TS,Chennai,6682
40655,Wipro,India,TS,Kolkata,3731
40656,Infosys,India,TN,Bengaluru,275
40657,TCS,UK,TN,Chennai,6966
40658,Infosys,UK,TS,Chennai,3243
40659,TCS,USA,TS,Bengaluru,375
40660,Wipro,Germany,TS,Kolkata,14530
40661,TCS,India,MH,Bengaluru,14580
40662,HCLTech,Germany,TS,Bengaluru,12035
40663,TCS,Germany,TN,Kolkata,7964
40664,Wipro,Canada,WB,Bengaluru,6069
40665,Infosys,UK,KA,Bengaluru,9683
40666,TCS,Germany,TS,Pune,11179
40667,Wipro,Canada,MH,Kolkata,5693
40668,Wipro,India,TN,Bengaluru,5330
40669,Wipro,USA,WB,Kolkata,9167
40670,Wipro,India,TN,Pune,6331
40671,Infosys,Germany,KA,Bengaluru,11726
40672,Wipro,USA,TN,Kolkata,235
40673,Infosys,UK,WB,Kolkata,13129
40674,TCS,UK,TN,Bengaluru,11561
40675,TCS,Germany,WB,Bengaluru,3876
40676,Wipro,Germany,MH,Chennai,7545
40677,Wipro,Germany,TN,Pune,14811
40678,HCLTech,India,TN,Hyderabad,11528
40679,TCS,India,WB,Bengaluru,5931
40680,Wipro,Canada,WB,Pune,13246
40681,TCS,India,MH,Kolkata,477
40682,TCS,Canada,TS,Kolkata,5817
40683,Infosys,Germany,TN,Kolkata,14578
40684,HCLTech,USA,KA,Pune,9077
40685,Infosys,Germany,TN,Kolkata,5360
40686,Wipro,Canada,TN,Kolkata,13708
40687,Infosys,India,MH,Pune,10942
40688,HCLTech,UK,TS,Chennai,13708
40689,Infosys,USA,MH,Chennai,12369
40690,Wipro,USA,MH,Pune,1828
40691,Wipro,USA,WB,Hyderabad,7349
40692,Infosys,USA,MH,Bengaluru,2935
40693,TCS,UK,KA,Hyderabad,2427
40694,TCS,Canada,WB,Hyderabad,10202
40695,HCLTech,Germany,WB,Hyderabad,8694
40696,Wipro,UK,TN,Hyderabad,2110
40697,Infosys,Canada,MH,Kolkata,13149
40698,TCS,Germany,TN,Hyderabad,1730
40699,Wipro,UK,MH,Bengaluru,395
40700,Wipro,Germany,TS,Chennai,8478
40701,HCLTech,UK,MH,Pune,8464
40702,Wipro,Canada,TS,Hyderabad,144
40703,Wipro,UK,TN,Pune,2852
40704,Infosys,UK,WB,Kolkata,11589
40705,TCS,UK,TS,Bengaluru,270
40706,Wipro,Canada,WB,Kolkata,3146
40707,Wipro,Germany,MH,Kolkata,7480
40708,Wipro,Canada,TS,Chennai,6531
40709,HCLTech,Canada,KA,Bengaluru,3594
40710,Wipro,UK,TS,Chennai,939
40711,Wipro,India,KA,Hyderabad,11883
40712,TCS,UK,WB,Chennai,5894
40713,HCLTech,UK,MH,Hyderabad,14454
40714,TCS,UK,KA,Kolkata,4512
40715,Wipro,UK,KA,Chennai,1308
40716,Wipro,USA,MH,Pune,8283
40717,Infosys,Canada,TS,Chennai,6667
40718,Wipro,Canada,KA,Chennai,3705
40719,Wipro,UK,MH,Hyderabad,13834
40720,HCLTech,Canada,TS,Hyderabad,9749
40721,Infosys,UK,WB,Chennai,181
40722,TCS,Canada,WB,Pune,3995
40723,Infosys,USA,TN,Pune,3167
40724,Infosys,Canada,TN,Pune,7448
40725,TCS,Canada,KA,Bengaluru,12930
40726,HCLTech,Canada,TN,Pune,4293
40727,Infosys,Germany,MH,Bengaluru,13525
40728,HCLTech,USA,KA,Pune,7168
40729,Infosys,India,TS,Bengaluru,10976
40730,HCLTech,Germany,MH,Pune,568
40731,Infosys,Canada,WB,Pune,11217
40732,Wipro,USA,TN,Pune,10242
40733,Infosys,USA,WB,Pune,13249
40734,HCLTech,UK,TN,Bengaluru,1269
40735,HCLTech,UK,KA,Chennai,2221
40736,HCLTech,Germany,MH,Chennai,13849
40737,Infosys,Canada,MH,Bengaluru,949
40738,Infosys,Germany,KA,Bengaluru,11059
40739,Infosys,USA,TN,Kolkata,3122
40740,Wipro,Germany,WB,Hyderabad,9138
40741,HCLTech,Canada,KA,Pune,2897
40742,TCS,India,WB,Kolkata,5098
40743,Wipro,USA,WB,Bengaluru,4095
40744,HCLTech,Canada,KA,Chennai,7341
40745,Infosys,India,WB,Chennai,7406
40746,HCLTech,Germany,TN,Pune,12406
40747,Wipro,UK,MH,Hyderabad,9902
40748,Wipro,USA,TS,Pune,13044
40749,Infosys,USA,TN,Pune,2344
40750,Infosys,Canada,MH,Chennai,14489
40751,TCS,Canada,TN,Chennai,5640
40752,Infosys,Germany,MH,Hyderabad,482
40753,HCLTech,India,TN,Hyderabad,14247
40754,Wipro,India,WB,Kolkata,6058
40755,HCLTech,Canada,KA,Bengaluru,7728
40756,Infosys,Canada,KA,Pune,10478
40757,Wipro,Germany,TN,Chennai,14423
40758,Infosys,India,TN,Chennai,4919
40759,TCS,UK,WB,Chennai,4660
40760,HCLTech,UK,MH,Kolkata,4093
40761,Wipro,India,KA,Bengaluru,7493
40762,Infosys,USA,KA,Chennai,9694
40763,TCS,Germany,KA,Hyderabad,1754
40764,TCS,India,MH,Chennai,5630
40765,Infosys,India,KA,Chennai,14294
40766,Wipro,USA,TS,Pune,756
40767,Infosys,Canada,MH,Kolkata,471
40768,Wipro,Germany,TN,Chennai,10360
40769,TCS,Canada,KA,Kolkata,518
40770,TCS,UK,TN,Bengaluru,3317
40771,Wipro,UK,MH,Chennai,2911
40772,Wipro,USA,TN,Chennai,13151
40773,Infosys,Canada,WB,Kolkata,8045
40774,Infosys,Canada,KA,Hyderabad,9961
40775,Infosys,USA,TN,Chennai,8154
40776,TCS,UK,WB,Hyderabad,7835
40777,Wipro,UK,WB,Hyderabad,10157
40778,TCS,India,KA,Hyderabad,14916
40779,HCLTech,Germany,MH,Chennai,11267
40780,Wipro,UK,WB,Pune,837
40781,Infosys,UK,TN,Hyderabad,10025
40782,Wipro,Canada,KA,Chennai,13842
40783,HCLTech,India,TS,Chennai,8950
40784,HCLTech,USA,WB,Pune,7221
40785,Wipro,India,TS,Kolkata,5974
40786,Infosys,UK,TS,Pune,9766
40787,Wipro,India,KA,Bengaluru,7862
40788,Infosys,Germany,TS,Chennai,10643
40789,HCLTech,India,WB,Chennai,991
40790,HCLTech,UK,WB,Chennai,8412
40791,Wipro,Germany,MH,Kolkata,5761
40792,TCS,India,WB,Bengaluru,1552
40793,Wipro,Germany,TN,Hyderabad,11255
40794,Wipro,USA,MH,Pune,7808
40795,TCS,India,WB,Pune,1262
40796,Wipro,USA,WB,Pune,11938
40797,TCS,Germany,TS,Chennai,6421
40798,TCS,USA,MH,Bengaluru,11021
40799,HCLTech,Canada,KA,Bengaluru,7128
40800,HCLTech,Canada,MH,Chennai,1976
40801,Infosys,UK,KA,Pune,3342
40802,Infosys,India,WB,Hyderabad,434
40803,Wipro,Canada,MH,Chennai,5841
40804,Infosys,Canada,TS,Pune,8426
40805,Wipro,Germany,WB,Pune,4707
40806,Infosys,USA,MH,Pune,14069
40807,Wipro,UK,TS,Kolkata,5210
40808,Infosys,Canada,MH,Bengaluru,9256
40809,TCS,Canada,MH,Pune,10191
40810,HCLTech,Canada,TS,Kolkata,9965
40811,Wipro,India,KA,Pune,9493
40812,Wipro,Germany,TN,Pune,746
40813,Infosys,Canada,KA,Kolkata,7311
40814,Infosys,Germany,MH,Hyderabad,2088
40815,HCLTech,Germany,MH,Bengaluru,3187
40816,TCS,UK,MH,Kolkata,5779
40817,TCS,Canada,WB,Chennai,2519
40818,Wipro,Germany,KA,Chennai,12169
40819,HCLTech,India,KA,Kolkata,4538
40820,Infosys,Germany,KA,Kolkata,12423
40821,Infosys,UK,TS,Hyderabad,7094
40822,Wipro,Germany,WB,Hyderabad,3951
40823,TCS,Canada,WB,Hyderabad,6413
40824,Wipro,USA,MH,Bengaluru,14946
40825,Wipro,USA,TN,Hyderabad,7376
40826,HCLTech,UK,KA,Kolkata,9759
40827,TCS,India,TS,Pune,3058
40828,Infosys,India,TN,Hyderabad,2646
40829,Infosys,Germany,KA,Chennai,5794
40830,Wipro,Canada,WB,Pune,12763
40831,HCLTech,USA,TS,Pune,14526
40832,TCS,USA,KA,Kolkata,4702
40833,Infosys,USA,KA,Bengaluru,12845
40834,Wipro,UK,TN,Kolkata,1596
40835,HCLTech,USA,TN,Hyderabad,12936
